m;76367;0;0;92462
m;76424;0;0;47295
m;76435;0;0;47315
m;76446;0;0;47300
m;76459;0;0;47308
m;76470;0;0;47392
m;76480;0;0;47330
m;76491;0;0;47345
m;76503;0;0;47316
m;76514;0;0;47312
m;76525;0;0;47334
m;76537;0;0;47287
m;76548;0;0;47316
m;76559;0;0;47246
m;76571;0;0;47316
m;76582;0;0;47330
m;76594;0;0;47311
m;76606;0;0;47325
m;76616;0;0;47268
m;76627;0;0;47305
m;76639;0;0;47197
m;76651;0;0;47222
m;76662;0;0;47268
m;76673;0;0;47313
m;76685;0;0;47278
m;76696;0;0;47175
m;76707;0;0;47207
m;76720;0;0;47182
m;76731;0;0;47219
m;76741;0;0;47231
m;76752;0;0;47240
m;76765;0;0;47251
m;76776;0;0;47224
m;76787;0;0;47254
m;76798;0;0;47239
m;76810;0;0;47339
m;76821;0;0;47212
m;76833;0;0;47171
m;76845;0;0;47233
m;76856;0;0;47213
m;76866;0;0;47272
m;76878;0;0;47188
m;76890;0;0;47161
m;76901;0;0;47161
m;76913;0;0;47161
m;76923;0;0;47152
m;76935;0;0;47208
m;76947;0;0;47356
m;76958;0;0;47286
m;76969;0;0;47321
m;76981;0;0;47306
m;76992;0;0;47185
m;77003;0;0;47192
m;77015;0;0;47200
m;77027;0;0;47275
m;77038;0;0;47271
m;77049;0;0;47317
m;77061;0;0;47218
m;77072;0;0;47206
m;77083;0;0;47227
m;77094;0;0;47194
m;77107;0;0;47215
m;77117;0;0;47162
m;77128;0;0;47198
m;77140;0;0;47226
m;77152;0;0;47234
m;77163;0;0;47223
m;77175;0;0;47180
m;77186;0;0;47188
m;77197;0;0;47178
m;77208;0;0;47248
m;77219;0;0;47191
m;77231;0;0;47159
m;77241;0;0;47159
m;77253;0;0;47186
m;77264;0;0;47194
m;77276;0;0;47150
m;77288;0;0;47240
m;77299;0;0;47224
m;77309;0;0;47223
m;77322;0;0;47139
m;77333;0;0;47160
m;77344;0;0;47215
m;77356;0;0;47109
m;77367;0;0;47139
m;77378;0;0;47166
m;77389;0;0;47187
m;77402;0;0;47169
m;77413;0;0;47166
m;77424;0;0;47169
m;77435;0;0;47094
m;77447;0;0;47125
m;77458;0;0;47163
m;77469;0;0;47188
m;77481;0;0;47138
m;77493;0;0;47116
m;77503;0;0;47224
m;77515;0;0;47177
m;77527;0;0;47181
m;77538;0;0;47129
m;77550;0;0;47141
m;77560;0;0;47144
m;77572;0;0;47187
m;77583;0;0;47196
m;77595;0;0;47067
m;77606;0;0;47101
m;77618;0;0;47080
m;77629;0;0;47195
m;77640;0;0;47179
m;77651;0;0;47111
m;77664;0;0;47114
m;77675;0;0;47080
m;77685;0;0;47129
m;77697;0;0;47118
m;77709;0;0;47171
m;77720;0;0;47066
m;77731;0;0;47074
m;77744;0;0;47141
m;77754;0;0;47163
m;77765;0;0;47171
m;77777;0;0;47124
m;77789;0;0;47179
m;77800;0;0;47147
m;77810;0;0;47111
m;77822;0;0;47081
m;77834;0;0;47018
m;77845;0;0;47118
m;77857;0;0;47127
m;77869;0;0;47176
m;77879;0;0;47159
m;77891;0;0;47119
m;77902;0;0;47109
m;77914;0;0;47085
m;77925;0;0;47103
m;77937;0;0;47108
m;77947;0;0;47159
m;77959;0;0;47085
m;77971;0;0;47071
m;77982;0;0;47126
m;77993;0;0;47129
m;78005;0;0;47221
m;78016;0;0;47141
m;78027;0;0;47137
m;78039;0;0;47087
m;78050;0;0;47080
m;78061;0;0;47120
m;78071;0;0;47106
m;78084;0;0;47143
m;78095;0;0;47032
m;78106;0;0;47074
m;78118;0;0;47130
m;78129;0;0;47160
m;78140;0;0;47102
m;78152;0;0;47100
m;78163;0;0;47180
m;78175;0;0;47094
m;78186;0;0;47084
m;78197;0;0;47085
m;78209;0;0;47186
m;78220;0;0;47229
m;78232;0;0;47120
m;78243;0;0;47137
m;78254;0;0;47110
m;78266;0;0;47139
m;78277;0;0;47124
m;78288;0;0;47091
m;78300;0;0;47067
m;78312;0;0;47093
m;78322;0;0;47083
m;78333;0;0;47003
m;78346;0;0;47107
m;78357;0;0;47080
m;78368;0;0;47149
m;78381;0;0;47069
m;78391;0;0;47033
m;78402;0;0;47061
m;78413;0;0;47010
m;78426;0;0;47034
m;78437;0;0;47067
m;78447;0;0;47174
m;78459;0;0;47182
m;78471;0;0;47105
m;78482;0;0;47092
m;78494;0;0;47142
m;78505;0;0;47205
m;78516;0;0;47084
m;78527;0;0;47093
m;78539;0;0;47153
m;78551;0;0;47152
m;78562;0;0;47112
m;78573;0;0;47094
m;78584;0;0;47139
m;78596;0;0;47084
m;78608;0;0;47101
m;78619;0;0;47116
m;78630;0;0;47120
m;78641;0;0;47103
m;78653;0;0;47118
m;78664;0;0;47199
m;78675;0;0;47185
m;78688;0;0;47151
m;78698;0;0;47141
m;78709;0;0;47163
m;78722;0;0;47213
m;78733;0;0;47129
m;78744;0;0;47097
m;78755;0;0;47117
m;78766;0;0;47170
m;78777;0;0;47154
m;78788;0;0;47157
m;78800;0;0;47127
m;78812;0;0;47144
m;78823;0;0;47219
m;78834;0;0;47180
m;78845;0;0;47133
m;78857;0;0;47110
m;78869;0;0;47121
m;78880;0;0;47140
m;78891;0;0;47151
m;78902;0;0;47156
m;78914;0;0;47150
m;78925;0;0;47158
m;78937;0;0;47107
m;78949;0;0;47129
m;78959;0;0;47151
m;78970;0;0;47184
m;78983;0;0;47181
m;78994;0;0;47129
m;79005;0;0;47124
m;79015;0;0;47062
m;79028;0;0;47060
m;79039;0;0;47092
m;79050;0;0;47131
m;79063;0;0;47134
m;79074;0;0;47132
m;79084;0;0;47232
m;79096;0;0;47204
m;79108;0;0;47254
m;79119;0;0;47221
m;79130;0;0;47123
m;79141;0;0;47068
m;79153;0;0;47089
m;79164;0;0;47125
m;79176;0;0;47199
m;79187;0;0;47466
m;79199;0;0;47475
m;79210;0;0;47449
m;79221;0;0;47459
m;79233;0;0;47429
m;79244;0;0;47491
m;79256;0;0;47441
m;79266;0;0;47457
m;79278;0;0;47471
m;79290;0;0;47492
m;79301;0;0;47462
m;79312;0;0;47430
m;79325;0;0;47556
m;79335;0;0;47536
m;79346;0;0;47489
m;79357;0;0;47465
m;79370;0;0;47477
m;79381;0;0;47500
m;79392;0;0;47486
m;79404;0;0;47511
m;79415;0;0;47462
m;79426;0;0;47435
m;79438;0;0;47491
m;79450;0;0;47518
m;79460;0;0;47463
m;79471;0;0;47384
m;79483;0;0;47345
m;79495;0;0;47400
m;79506;0;0;47457
m;79518;0;0;47308
m;79528;0;0;47327
m;79540;0;0;47368
m;79552;0;0;47374
m;79563;0;0;47468
m;79575;0;0;47460
m;79585;0;0;47432
m;79597;0;0;47435
m;79608;0;0;47398
m;79620;0;0;47378
m;79632;0;0;47318
m;79643;0;0;47406
m;79653;0;0;47391
m;79666;0;0;47395
m;79677;0;0;47363
m;79688;0;0;47409
m;79700;0;0;47399
m;79711;0;0;47345
m;79722;0;0;47378
m;79733;0;0;47390
m;79746;0;0;47432
m;79757;0;0;47332
m;79768;0;0;47302
m;79779;0;0;47302
m;79791;0;0;47324
m;79802;0;0;47432
m;79814;0;0;47437
m;79825;0;0;47458
m;79836;0;0;47438
m;79847;0;0;47404
m;79859;0;0;47442
m;79870;0;0;47423
m;79882;0;0;47371
m;79894;0;0;47375
m;79904;0;0;47417
m;79916;0;0;47413
m;79928;0;0;47438
m;79939;0;0;47412
m;79950;0;0;47416
m;79962;0;0;47471
m;79973;0;0;47365
m;79984;0;0;47365
m;79995;0;0;47359
m;80008;0;0;47423
m;80019;0;0;47433
m;80029;0;0;47452
m;80041;0;0;47458
m;80053;0;0;47392
m;80064;0;0;47338
m;80075;0;0;47266
m;80088;0;0;47285
m;80098;0;0;47296
m;80109;0;0;47381
m;80121;0;0;47472
m;80133;0;0;47388
m;80144;0;0;47359
m;80155;0;0;47337
m;80166;0;0;47343
m;80178;0;0;47338
m;80189;0;0;47325
m;80201;0;0;47328
m;80212;0;0;47280
m;80223;0;0;47313
m;80235;0;0;47291
m;80246;0;0;47242
m;80258;0;0;47265
m;80270;0;0;47301
m;80280;0;0;47343
m;80291;0;0;47297
m;80303;0;0;47358
m;80315;0;0;47268
m;80326;0;0;47324
m;80337;0;0;47295
m;80349;0;0;47285
m;80360;0;0;47308
m;80371;0;0;47298
m;80384;0;0;47402
m;80395;0;0;47323
m;80406;0;0;47300
m;80416;0;0;47273
m;80429;0;0;47185
m;80440;0;0;47162
m;80451;0;0;47289
m;80463;0;0;47292
m;80474;0;0;47295
m;80485;0;0;47391
m;80497;0;0;47373
m;80508;0;0;47349
m;80520;0;0;47503
m;80532;0;0;47464
m;80542;0;0;47494
m;80553;0;0;47395
m;80565;0;0;47401
m;80577;0;0;47308
m;80588;0;0;47259
m;80599;0;0;47295
m;80611;0;0;47355
m;80622;0;0;47323
m;80633;0;0;47282
m;80646;0;0;47315
m;80657;0;0;47280
m;80667;0;0;47288
m;80678;0;0;47319
m;80691;0;0;47301
m;80702;0;0;47254
m;80713;0;0;47109
m;80724;0;0;47171
m;80736;0;0;47196
m;80747;0;0;47289
m;80759;0;0;47322
m;80771;0;0;47287
m;80782;0;0;47347
m;80792;0;0;47400
m;80804;0;0;47399
m;80816;0;0;47326
m;80827;0;0;47373
m;80839;0;0;47426
m;80849;0;0;47451
m;80861;0;0;47486
m;80873;0;0;47410
m;80884;0;0;47420
m;80896;0;0;47309
m;80907;0;0;47366
m;80918;0;0;47431
m;80929;0;0;47429
m;80941;0;0;47381
m;80953;0;0;47303
m;80964;0;0;47310
m;80975;0;0;47310
m;80987;0;0;47294
m;80998;0;0;47236
m;81009;0;0;47272
m;81020;0;0;47297
m;81033;0;0;47246
m;81043;0;0;47296
m;81054;0;0;47280
m;81067;0;0;47272
m;81078;0;0;47279
m;81089;0;0;47311
m;81101;0;0;47366
m;81112;0;0;47279
m;81123;0;0;47400
m;81134;0;0;47306
m;81146;0;0;47325
m;81158;0;0;47293
m;81168;0;0;47240
m;81180;0;0;47231
m;81191;0;0;47135
m;81203;0;0;47117
m;81215;0;0;47043
m;81226;0;0;47065
m;81236;0;0;47061
m;81248;0;0;47021
m;81260;0;0;47039
m;81271;0;0;47041
m;81283;0;0;46971
m;81294;0;0;46999
m;81305;0;0;47057
m;81316;0;0;47062
m;81329;0;0;47048
m;81340;0;0;47104
m;81351;0;0;47095
m;81361;0;0;47095
m;81373;0;0;47123
m;81384;0;0;47125
m;81395;0;0;47096
m;81408;0;0;47109
m;81419;0;0;47115
m;81429;0;0;47144
m;81441;0;0;47180
m;81453;0;0;47180
m;81464;0;0;47248
m;81476;0;0;47156
m;81486;0;0;47199
m;81498;0;0;47225
m;81509;0;0;47192
m;81521;0;0;47181
m;81532;0;0;47130
m;81544;0;0;47200
m;81555;0;0;47235
m;81566;0;0;47241
m;81577;0;0;47248
m;81590;0;0;47220
m;81601;0;0;47246
m;81611;0;0;47175
m;81623;0;0;47210
m;81635;0;0;47144
m;81646;0;0;47138
m;81657;0;0;47143
m;81670;0;0;47203
m;81680;0;0;47239
m;81691;0;0;47180
m;81703;0;0;47303
m;81715;0;0;47415
m;81726;0;0;47529
m;81736;0;0;47718
m;81748;0;0;47920
m;81760;0;0;48109
m;81771;0;0;48278
m;81783;0;0;48372
m;81795;0;0;48416
m;81805;0;0;48523
m;81817;0;0;48571
m;81828;0;0;48598
m;81840;0;0;48754
m;81851;0;0;48970
m;81863;0;0;49050
m;81873;0;0;48983
m;81885;0;0;48963
m;81897;0;0;49033
m;81908;0;0;49151
m;81920;0;0;49225
m;81931;0;0;49284
m;81942;0;0;49382
m;81953;0;0;49355
m;81965;0;0;49445
m;81977;0;0;49413
m;81988;0;0;49341
m;81998;0;0;49472
m;82011;0;0;49556
m;82022;0;0;49707
m;82033;0;0;49851
m;82045;0;0;49940
m;82056;0;0;50037
m;82067;0;0;50208
m;82078;0;0;50250
m;82091;0;0;50153
m;82102;0;0;50183
m;82113;0;0;50256
m;82124;0;0;50296
m;82136;0;0;50311
m;82147;0;0;50431
m;82159;0;0;50648
m;82170;0;0;50878
m;82181;0;0;50981
m;82192;0;0;50998
m;82203;0;0;51104
m;82214;0;0;51263
m;82226;0;0;51485
m;82238;0;0;51698
m;82248;0;0;51827
m;82259;0;0;52008
m;82272;0;0;52125
m;82283;0;0;52332
m;82294;0;0;52420
m;82306;0;0;52460
m;82317;0;0;52481
m;82328;0;0;52355
m;82339;0;0;52539
m;82352;0;0;52815
m;82363;0;0;53110
m;82373;0;0;53254
m;82385;0;0;53355
m;82397;0;0;53439
m;82408;0;0;53455
m;82420;0;0;53517
m;82432;0;0;53456
m;82442;0;0;53541
m;82453;0;0;53714
m;82465;0;0;54115
m;82477;0;0;54566
m;82488;0;0;54704
m;82499;0;0;54763
m;82510;0;0;54806
m;82522;0;0;54895
m;82534;0;0;54978
m;82545;0;0;55021
m;82556;0;0;55041
m;82567;0;0;55179
m;82579;0;0;55690
m;82590;0;0;56228
m;82601;0;0;56972
m;82614;0;0;57623
m;82624;0;0;58026
m;82635;0;0;57941
m;82648;0;0;57656
m;82659;0;0;57834
m;82670;0;0;58383
m;82681;0;0;59382
m;82693;0;0;60074
m;82704;0;0;60724
m;82715;0;0;61439
m;82727;0;0;62100
m;82739;0;0;61980
m;82749;0;0;60224
m;82761;0;0;58179
m;82772;0;0;56923
m;82784;0;0;56685
m;82795;0;0;57272
m;82807;0;0;57325
m;82818;0;0;56990
m;82829;0;0;56400
m;82841;0;0;56329
m;82852;0;0;57492
m;82864;0;0;57842
m;82876;0;0;58624
m;82886;0;0;60189
m;82897;0;0;59957
m;82909;0;0;59633
m;82920;0;0;58786
m;82931;0;0;58849
m;82941;0;0;59166
m;82954;0;0;59419
m;82965;0;0;59898
m;82976;0;0;60070
m;82989;0;0;59991
m;83000;0;0;59861
m;83010;0;0;59582
m;83022;0;0;59590
m;83034;0;0;59828
m;83045;0;0;59216
m;83056;0;0;58629
m;83067;0;0;59164
m;83079;0;0;59543
m;83090;0;0;59790
m;83102;0;0;60017
m;83113;0;0;60099
m;83125;0;0;59638
m;83136;0;0;59929
m;83147;0;0;61023
m;83159;0;0;61923
m;83170;0;0;61499
m;83182;0;0;61389
m;83192;0;0;61821
m;83204;0;0;61739
m;83216;0;0;62389
m;83227;0;0;62119
m;83238;0;0;62982
m;83251;0;0;63236
m;83261;0;0;63599
m;83272;0;0;63758
m;83283;0;0;62574
m;83296;0;0;62808
m;83307;0;0;63428
m;83317;0;0;62941
m;83330;0;0;62831
m;83341;0;0;63370
m;83352;0;0;62512
m;83364;0;0;63031
m;83376;0;0;62571
m;83386;0;0;62229
m;83397;0;0;62889
m;83409;0;0;62214
m;83421;0;0;63154
m;83432;0;0;64934
m;83444;0;0;65308
m;83454;0;0;64660
m;83466;0;0;64422
m;83478;0;0;63927
m;83489;0;0;62664
m;83501;0;0;61996
m;83511;0;0;62636
m;83523;0;0;63565
m;83534;0;0;63454
m;83546;0;0;63875
m;83558;0;0;64035
m;83569;0;0;63457
m;83579;0;0;64770
m;83592;0;0;65308
m;83603;0;0;64693
m;83614;0;0;64670
m;83625;0;0;65372
m;83637;0;0;64638
m;83648;0;0;64070
m;83659;0;0;65632
m;83672;0;0;65502
m;83683;0;0;65203
m;83694;0;0;65027
m;83705;0;0;64733
m;83717;0;0;64568
m;83728;0;0;64278
m;83740;0;0;64077
m;83751;0;0;64245
m;83762;0;0;63823
m;83773;0;0;62942
m;83785;0;0;63069
m;83796;0;0;64442
m;83808;0;0;64252
m;83820;0;0;63883
m;83830;0;0;64479
m;83842;0;0;64147
m;83854;0;0;64628
m;83865;0;0;64192
m;83876;0;0;63919
m;83888;0;0;64138
m;83899;0;0;64656
m;83910;0;0;64832
m;83921;0;0;65550
m;83934;0;0;65764
m;83945;0;0;64170
m;83955;0;0;64489
m;83968;0;0;65756
m;83979;0;0;65397
m;83990;0;0;64643
m;84001;0;0;63780
m;84014;0;0;64278
m;84024;0;0;64451
m;84035;0;0;64217
m;84047;0;0;63933
m;84059;0;0;63763
m;84070;0;0;64051
m;84081;0;0;65357
m;84092;0;0;65276
m;84104;0;0;64176
m;84115;0;0;64870
m;84127;0;0;64775
m;84139;0;0;64218
m;84149;0;0;65156
m;84161;0;0;65860
m;84172;0;0;66414
m;84184;0;0;65469
m;84196;0;0;65798
m;84206;0;0;65661
m;84217;0;0;65854
m;84229;0;0;66050
m;84241;0;0;66135
m;84252;0;0;66775
m;84263;0;0;67101
m;84275;0;0;66645
m;84286;0;0;67111
m;84297;0;0;67152
m;84310;0;0;66717
m;84321;0;0;65760
m;84331;0;0;65854
m;84342;0;0;67240
m;84355;0;0;67839
m;84366;0;0;68197
m;84377;0;0;68249
m;84389;0;0;67886
m;84400;0;0;68522
m;84411;0;0;68663
m;84423;0;0;68618
m;84434;0;0;68091
m;84446;0;0;67876
m;84457;0;0;68072
m;84467;0;0;68632
m;84478;0;0;68835
m;84490;0;0;69278
m;84502;0;0;68487
m;84513;0;0;68555
m;84524;0;0;68298
m;84536;0;0;67546
m;84547;0;0;67829
m;84558;0;0;68320
m;84571;0;0;68693
m;84582;0;0;67582
m;84592;0;0;67087
m;84603;0;0;67022
m;84616;0;0;66469
m;84627;0;0;65539
m;84638;0;0;65723
m;84649;0;0;66043
m;84661;0;0;65843
m;84672;0;0;66201
m;84684;0;0;66386
m;84696;0;0;65535
m;84707;0;0;65296
m;84717;0;0;64788
m;84729;0;0;65681
m;84741;0;0;65932
m;84752;0;0;65027
m;84764;0;0;64155
m;84774;0;0;63928
m;84786;0;0;64182
m;84798;0;0;63852
m;84809;0;0;63699
m;84820;0;0;64644
m;84832;0;0;65997
m;84843;0;0;66675
m;84854;0;0;67630
m;84866;0;0;67328
m;84878;0;0;67326
m;84889;0;0;67872
m;84899;0;0;68154
m;84912;0;0;67167
m;84923;0;0;65456
m;84934;0;0;67245
m;84945;0;0;68362
m;84958;0;0;69004
m;84968;0;0;69489
m;84979;0;0;67550
m;84992;0;0;67713
m;85003;0;0;66804
m;85014;0;0;65785
m;85026;0;0;65180
m;85037;0;0;66358
m;85048;0;0;66498
m;85059;0;0;65548
m;85071;0;0;65630
m;85083;0;0;66099
m;85093;0;0;66301
m;85105;0;0;66193
m;85116;0;0;67002
m;85128;0;0;67036
m;85140;0;0;66730
m;85151;0;0;66411
m;85161;0;0;66221
m;85173;0;0;66155
m;85185;0;0;65975
m;85196;0;0;65403
m;85208;0;0;65174
m;85219;0;0;65144
m;85230;0;0;66536
m;85241;0;0;67849
m;85254;0;0;67104
m;85265;0;0;65216
m;85276;0;0;65116
m;85286;0;0;65212
m;85299;0;0;64217
m;85310;0;0;63169
m;85321;0;0;63312
m;85334;0;0;64096
m;85344;0;0;64126
m;85355;0;0;63364
