m;millis;step_ha;step_la;load
m;329815;0;0;40867
m;329825;0;0;40913
m;329837;0;0;40926
m;329848;0;0;41068
m;329860;0;0;41039
m;329872;0;0;40951
m;329882;0;0;40996
m;329893;0;0;40822
m;329906;0;0;40869
m;329917;0;0;40889
m;329928;0;0;40960
m;329939;0;0;40890
m;329951;0;0;40861
m;329962;0;0;41002
m;329974;0;0;40937
m;329986;0;0;40978
m;329997;0;0;40949
m;330007;0;0;40970
m;330018;0;0;40904
m;330030;0;0;41021
m;330041;0;0;41001
m;330052;0;0;40872
m;330062;0;0;40973
m;330074;0;0;40949
m;330086;0;0;40911
m;330097;0;0;40997
m;330108;0;0;41016
m;330120;0;0;41021
m;330131;0;0;40973
m;330142;0;0;40989
m;330155;0;0;40849
m;330166;0;0;40949
m;330176;0;0;40978
m;330188;0;0;40980
m;330200;0;0;41034
m;330211;0;0;40970
m;330223;0;0;40994
m;330233;0;0;40885
m;330245;0;0;40936
m;330256;0;0;40968
m;330267;0;0;40875
m;330278;0;0;40994
m;330290;0;0;40993
m;330300;0;0;40990
m;330311;0;0;40987
m;330322;0;0;41031
m;330335;0;0;40932
m;330346;0;0;40959
m;330356;0;0;41098
m;330369;0;0;40923
m;330380;0;0;41041
m;330391;0;0;40914
m;330403;0;0;40958
m;330414;0;0;40972
m;330425;0;0;40832
m;330437;0;0;40896
m;330448;0;0;40861
m;330460;0;0;40955
m;330471;0;0;40953
m;330482;0;0;40971
m;330493;0;0;40997
m;330505;0;0;41058
m;330516;0;0;41049
m;330526;0;0;40888
m;330537;0;0;40995
m;330550;0;0;40993
m;330561;0;0;41043
m;330572;0;0;40919
m;330585;0;0;40944
m;330595;0;0;41115
m;330606;0;0;41016
m;330618;0;0;41066
m;330630;0;0;40853
m;330641;0;0;40885
m;330652;0;0;40912
m;330663;0;0;40937
m;330675;0;0;40901
m;330687;0;0;40820
m;330698;0;0;40976
m;330708;0;0;40895
m;330721;0;0;41036
m;330732;0;0;40957
m;330743;0;0;40961
m;330755;0;0;41189
m;330765;0;0;40854
m;330776;0;0;40835
m;330787;0;0;40861
m;330800;0;0;40912
m;330811;0;0;40813
m;330821;0;0;40975
m;330833;0;0;41420
m;330845;0;0;40942
m;330856;0;0;40873
m;330868;0;0;40970
m;330880;0;0;40934
m;330890;0;0;40986
m;330902;0;0;40991
m;330913;0;0;40985
m;330925;0;0;40923
m;330937;0;0;41024
m;330947;0;0;40812
m;330958;0;0;40846
m;330971;0;0;41009
m;330982;0;0;40973
m;330993;0;0;40817
m;331003;0;0;40946
m;331015;0;0;40904
m;331026;0;0;40804
m;331037;0;0;41107
m;331049;0;0;40967
m;331060;0;0;41019
m;331071;0;0;41009
m;331083;0;0;40866
m;331095;0;0;40942
m;331106;0;0;40972
m;331117;0;0;41026
m;331128;0;0;40868
m;331140;0;0;40937
m;331152;0;0;40960
m;331163;0;0;40992
m;331173;0;0;41126
m;331186;0;0;40935
m;331197;0;0;40952
m;331208;0;0;40838
m;331220;0;0;40786
m;331232;0;0;40880
m;331242;0;0;40876
m;331253;0;0;41147
m;331265;0;0;40980
m;331276;0;0;40997
m;331287;0;0;40991
m;331298;0;0;40971
m;331310;0;0;40884
m;331321;0;0;40854
m;331333;0;0;40963
m;331344;0;0;40895
m;331355;0;0;40962
m;331367;0;0;40879
m;331378;0;0;40894
m;331389;0;0;40956
m;331402;0;0;40812
m;331412;0;0;40909
m;331423;0;0;40919
m;331436;0;0;41062
m;331447;0;0;40896
m;331458;0;0;40881
m;331468;0;0;40937
m;331480;0;0;41002
m;331491;0;0;41050
m;331502;0;0;40928
m;331513;0;0;40982
m;331525;0;0;40975
m;331535;0;0;40999
m;331547;0;0;40928
m;331558;0;0;40944
m;331570;0;0;40912
m;331582;0;0;40863
m;331592;0;0;40968
m;331603;0;0;40851
m;331616;0;0;41012
m;331627;0;0;40896
m;331638;0;0;40803
m;331650;0;0;41029
m;331661;0;0;40906
m;331672;0;0;41038
m;331684;0;0;40988
m;331696;0;0;41011
m;331706;0;0;40975
m;331717;0;0;40929
m;331728;0;0;41041
m;331740;0;0;40926
m;331751;0;0;40997
m;331761;0;0;40923
m;331772;0;0;40917
m;331784;0;0;40960
m;331796;0;0;40977
m;331807;0;0;40992
m;331819;0;0;40811
m;331830;0;0;40872
m;331841;0;0;40799
m;331852;0;0;40923
m;331865;0;0;40906
m;331876;0;0;40820
m;331886;0;0;40910
m;331898;0;0;40901
m;331910;0;0;41037
m;331921;0;0;40883
m;331933;0;0;40918
m;331943;0;0;40898
m;331955;0;0;40827
m;331966;0;0;40974
m;331977;0;0;40998
m;331988;0;0;40913
m;331999;0;0;40933
m;332011;0;0;40997
m;332022;0;0;40780
m;332034;0;0;41012
m;332046;0;0;41060
m;332056;0;0;40970
m;332067;0;0;40966
m;332080;0;0;40869
m;332091;0;0;40880
m;332102;0;0;40893
m;332114;0;0;40991
m;332125;0;0;40920
m;332136;0;0;40969
m;332148;0;0;41007
m;332160;0;0;40870
m;332171;0;0;40953
m;332182;0;0;40842
m;332193;0;0;40922
m;332205;0;0;40967
m;332216;0;0;40947
m;332227;0;0;41006
m;332237;0;0;40893
m;332249;0;0;40938
m;332261;0;0;40952
m;332272;0;0;41081
m;332283;0;0;40884
m;332295;0;0;40825
m;332306;0;0;40994
m;332317;0;0;40951
m;332329;0;0;40994
m;332341;0;0;41003
m;332351;0;0;40985
m;332363;0;0;41020
m;332375;0;0;40968
m;332386;0;0;41016
m;332398;0;0;40962
m;332409;0;0;41075
m;332420;0;0;41019
m;332432;0;0;40934
m;332443;0;0;40923
m;332454;0;0;40816
m;332466;0;0;40927
m;332476;0;0;40918
m;332487;0;0;40935
m;332498;0;0;40921
m;332511;0;0;41023
m;332522;0;0;40994
m;332532;0;0;40946
m;332545;0;0;40942
m;332556;0;0;40851
m;332567;0;0;41021
m;332579;0;0;40898
m;332590;0;0;40934
m;332601;0;0;40977
m;332613;0;0;40965
m;332624;0;0;41030
m;332636;0;0;40883
m;332647;0;0;41013
m;332658;0;0;40943
m;332669;0;0;40960
m;332682;0;0;40960
m;332693;0;0;40959
m;332704;0;0;41036
m;332715;0;0;40910
m;332726;0;0;41057
m;332737;0;0;40988
m;332748;0;0;40964
m;332761;0;0;40963
m;332771;0;0;40937
m;332782;0;0;40900
m;332794;0;0;40869
m;332806;0;0;41021
m;332817;0;0;40950
m;332828;0;0;40961
m;332839;0;0;40921
m;332851;0;0;40841
m;332863;0;0;40925
m;332874;0;0;40890
m;332884;0;0;40927
m;332897;0;0;40891
m;332908;0;0;40897
m;332919;0;0;40825
m;332932;0;0;40900
m;332942;0;0;40975
m;332953;0;0;40859
m;332964;0;0;40899
m;332976;0;0;40888
m;332987;0;0;40956
m;332998;0;0;40968
m;333009;0;0;40947
m;333021;0;0;40972
m;333032;0;0;40867
m;333044;0;0;40912
m;333056;0;0;40902
m;333066;0;0;41023
m;333078;0;0;40932
m;333089;0;0;40920
m;333101;0;0;40991
m;333113;0;0;40958
m;333123;0;0;40973
m;333134;0;0;40862
m;333147;0;0;41041
m;333158;0;0;41038
m;333169;0;0;41036
m;333179;0;0;41100
m;333191;0;0;40975
m;333202;0;0;41019
m;333213;0;0;40933
m;333224;0;0;40950
m;333235;0;0;40931
m;333246;0;0;40934
m;333258;0;0;40929
m;333270;0;0;40972
m;333281;0;0;40999
m;333293;0;0;40941
m;333303;0;0;41047
m;333315;0;0;40980
m;333327;0;0;40922
m;333338;0;0;40894
m;333349;0;0;40859
m;333361;0;0;41023
m;333372;0;0;40964
m;333383;0;0;40926
m;333395;0;0;40923
m;333407;0;0;40852
m;333417;0;0;40879
m;333428;0;0;40904
m;333440;0;0;40957
m;333451;0;0;40936
m;333462;0;0;41052
m;333472;0;0;40947
m;333484;0;0;40943
m;333495;0;0;40974
m;333507;0;0;40874
m;333518;0;0;40878
m;333529;0;0;40915
m;333541;0;0;41044
m;333552;0;0;40927
m;333563;0;0;40846
m;333576;0;0;40895
m;333587;0;0;40914
m;333597;0;0;41001
m;333609;0;0;40844
m;333621;0;0;40969
m;333632;0;0;40865
m;333644;0;0;40872
m;333655;0;0;40906
m;333666;0;0;40906
m;333677;0;0;41043
m;333688;0;0;40878
m;333700;0;0;40880
m;333710;0;0;40861
m;333722;0;0;40909
m;333733;0;0;41040
m;333745;0;0;41021
m;333757;0;0;41047
m;333767;0;0;40974
m;333778;0;0;41119
m;333791;0;0;41063
m;333802;0;0;41026
m;333813;0;0;41018
m;333825;0;0;40947
m;333836;0;0;40941
m;333847;0;0;40816
m;333859;0;0;40922
m;333871;0;0;40940
m;333882;0;0;41096
m;333893;0;0;40981
m;333904;0;0;40891
m;333916;0;0;41012
m;333927;0;0;40927
m;333938;0;0;41082
m;333948;0;0;40999
m;333960;0;0;40995
m;333972;0;0;40986
m;333983;0;0;40902
m;333995;0;0;40970
m;334006;0;0;40853
m;334017;0;0;40970
m;334028;0;0;40803
m;334041;0;0;40795
m;334052;0;0;40912
