m;millis;step_ha;step_la;load
m;119304;-4843;-1614;11575
m;119314;-4858;-1619;11514
m;119324;-4873;-1624;11475
m;119334;-4888;-1629;11431
m;119346;-4904;-1635;11512
m;119357;-4919;-1640;11529
m;119367;-4934;-1645;11535
m;119377;-4949;-1650;11528
m;119388;-4964;-1655;11577
m;119398;-4979;-1660;11608
m;119408;-4994;-1665;11534
m;119419;-5009;-1670;11562
m;119431;-5024;-1675;11523
m;119442;-5039;-1680;11641
m;119453;-5054;-1685;11410
m;119464;-5069;-1690;11475
m;119476;-5084;-1695;11520
m;119488;-5100;-1700;11535
m;119499;-5115;-1705;11719
m;119511;-5130;-1710;11497
m;119522;-5145;-1715;11542
m;119533;-5160;-1720;11634
m;119544;-5175;-1725;11496
m;119556;-5190;-1730;11357
m;119567;-5205;-1735;11397
m;119578;-5220;-1740;11594
m;119589;-5235;-1745;11497
m;119602;-5251;-1750;11539
m;119613;-5266;-1755;11489
m;119624;-5281;-1760;11395
m;119635;-5296;-1765;11484
m;119646;-5296;-1765;11448
m;119657;-5296;-1765;11555
m;119668;-5296;-1765;11555
m;119680;-5296;-1765;11526
m;119692;-5296;-1765;11479
m;119703;-5296;-1765;11508
m;119714;-5296;-1765;11530
m;119726;-5296;-1765;11449
m;119737;-5296;-1765;11465
m;119748;-5296;-1765;11466
m;119759;-5296;-1765;11654
m;119772;-5296;-1765;11601
m;119783;-5296;-1765;11501
m;119794;-5296;-1765;11438
m;119805;-5296;-1765;11432
m;119817;-5296;-1765;11461
m;119828;-5296;-1765;11421
m;119839;-5296;-1765;11636
m;119852;-5296;-1765;11570
m;119863;-5296;-1765;11658
m;119874;-5296;-1765;11634
m;119885;-5296;-1765;11453
m;119897;-5296;-1765;11473
m;119908;-5296;-1765;11403
m;119919;-5296;-1765;11592
m;119930;-5296;-1765;11576
m;119941;-5296;-1765;11588
m;119952;-5296;-1765;11579
m;119963;-5296;-1765;11469
m;119974;-5296;-1765;11446
m;119986;-5296;-1765;11423
m;119997;-5296;-1765;11583
m;120008;-5296;-1765;11453
m;120018;-5296;-1765;11539
m;120029;-5296;-1765;11562
m;120039;-5303;-1768;11564
m;120050;-5314;-1771;11615
m;120061;-5324;-1775;11631
m;120073;-5335;-1778;11710
m;120083;-5345;-1782;11486
m;120094;-5356;-1785;11467
m;120104;-5366;-1789;11451
m;120117;-5377;-1792;11292
m;120127;-5387;-1796;11495
m;120138;-5398;-1799;11535
m;120148;-5408;-1803;11520
m;120160;-5419;-1806;11440
m;120171;-5430;-1810;11545
m;120181;-5440;-1813;11607
m;120193;-5451;-1817;11602
m;120204;-5462;-1821;11538
m;120214;-5472;-1824;11527
m;120225;-5483;-1828;11662
m;120236;-5493;-1831;11623
m;120247;-5504;-1835;11550
m;120258;-5515;-1838;11531
m;120268;-5525;-1842;11589
m;120280;-5536;-1845;11465
m;120291;-5547;-1849;11392
m;120302;-5558;-1853;11530
m;120312;-5568;-1856;11600
m;120324;-5579;-1860;11596
m;120335;-5590;-1863;11413
m;120344;-5600;-1867;11479
m;120355;-5611;-1870;11599
m;120367;-5622;-1874;11389
m;120378;-5633;-1878;11433
m;120389;-5644;-1881;11433
m;120399;-5654;-1885;11555
m;120411;-5665;-1888;11554
m;120422;-5676;-1892;11583
m;120433;-5687;-1896;11586
m;120444;-5698;-1899;11543
m;120455;-5708;-1903;11599
m;120466;-5719;-1906;11378
m;120477;-5730;-1910;11634
m;120488;-5741;-1914;11572
m;120500;-5752;-1917;11626
m;120511;-5763;-1921;11620
m;120521;-5774;-1925;11487
m;120531;-5784;-1928;11575
m;120543;-5795;-1932;11415
m;120554;-5806;-1935;11376
