m;millis;step_ha;step_la;load
m;31493;-6484;-2146;68893
m;31504;-6499;-2151;69404
m;31515;-6514;-2156;68564
m;31526;-6530;-2161;70593
m;31537;-6545;-2166;70903
m;31547;-6560;-2171;71379
m;31558;-6575;-2176;71203
m;31569;-6590;-2181;70996
m;31581;-6605;-2186;71330
m;31592;-6620;-2191;71401
m;31603;-6636;-2197;71375
m;31613;-6651;-2202;70717
m;31624;-6666;-2207;69091
m;31634;-6681;-2212;68022
m;31644;-6696;-2217;66827
m;31654;-6711;-2222;67253
m;31665;-6726;-2227;65833
m;31676;-6741;-2232;65747
m;31687;-6757;-2237;63135
m;31697;-6772;-2242;61781
m;31708;-6787;-2247;61587
m;31718;-6802;-2252;62718
m;31728;-6817;-2257;62225
m;31738;-6832;-2262;62290
m;31749;-6847;-2267;63465
m;31760;-6863;-2272;63950
m;31771;-6878;-2277;63770
m;31782;-6893;-2282;63458
m;31794;-6908;-2287;64388
m;31804;-6923;-2292;64078
m;31814;-6938;-2297;63268
m;31824;-6953;-2302;62734
m;31836;-6969;-2308;62849
m;31847;-6984;-2313;62886
m;31858;-6999;-2318;62994
m;31869;-7014;-2323;63427
m;31881;-7029;-2328;63992
m;31892;-7044;-2333;64210
m;31903;-7059;-2338;63440
m;31913;-7074;-2343;64084
m;31925;-7090;-2348;64437
m;31936;-7105;-2353;64721
m;31947;-7120;-2358;64991
m;31959;-7135;-2363;65891
m;31970;-7150;-2368;65531
m;31981;-7165;-2373;65744
m;31992;-7180;-2378;64975
m;32005;-7196;-2383;64375
m;32016;-7211;-2388;63863
m;32027;-7226;-2393;63819
m;32038;-7241;-2398;64283
m;32050;-7256;-2403;64604
m;32061;-7271;-2408;63966
m;32073;-7287;-2414;63683
m;32084;-7302;-2419;64234
m;32096;-7317;-2424;64311
m;32107;-7332;-2429;64029
m;32118;-7347;-2434;63033
m;32130;-7362;-2439;62200
m;32141;-7377;-2444;61472
m;32152;-7392;-2449;61247
m;32164;-7408;-2454;61298
m;32176;-7423;-2459;62657
m;32187;-7438;-2464;63571
m;32198;-7453;-2469;64727
m;32209;-7468;-2474;64940
m;32221;-7483;-2479;64823
m;32232;-7498;-2484;64813
m;32243;-7514;-2489;66452
m;32253;-7529;-2494;67564
m;32264;-7544;-2499;68818
m;32274;-7559;-2504;68631
m;32284;-7574;-2509;70414
m;32294;-7589;-2514;69440
m;32305;-7604;-2519;69444
m;32316;-7620;-2525;70366
m;32326;-7635;-2530;70288
m;32336;-7650;-2535;69888
m;32347;-7665;-2540;69351
m;32357;-7680;-2545;70273
m;32367;-7695;-2550;68961
m;32377;-7710;-2555;68472
m;32388;-7725;-2560;67367
m;32399;-7741;-2565;66625
m;32409;-7756;-2570;66364
m;32419;-7771;-2575;65930
m;32430;-7786;-2580;64750
