m;millis;step_ha;step_la;load
m;117844;-36731;12243;62684
m;117856;-36747;12249;61813
m;117867;-36762;12254;62328
m;117877;-36777;12259;62657
m;117888;-36791;12263;62639
m;117899;-36807;12269;62656
m;117910;-36822;12274;63102
m;117921;-36837;12279;61884
m;117933;-36852;12284;61800
m;117943;-36866;12288;62416
m;117954;-36882;12294;61455
m;117965;-36897;12299;61586
m;117976;-36912;12304;61569
m;117986;-36927;12309;62196
m;117996;-36941;12313;61151
m;118008;-36957;12319;60989
m;118020;-36972;12324;60221
m;118031;-36987;12329;58909
m;118041;-37001;12333;59629
m;118052;-37017;12339;60273
m;118063;-37031;12343;59998
m;118074;-37047;12349;59216
m;118085;-37062;12354;60392
m;118096;-37077;12359;60207
m;118107;-37091;12363;59500
m;118118;-37107;12369;58988
m;118129;-37122;12374;58870
m;118140;-37137;12379;59946
m;118151;-37151;12383;61162
m;118162;-37167;12389;63559
m;118172;-37182;12394;64318
m;118182;-37196;12398;64345
m;118195;-37212;12404;63177
m;118206;-37227;12409;63439
m;118217;-37242;12414;64439
m;118227;-37256;12418;64585
m;118239;-37272;12424;64471
m;118249;-37287;12429;63157
m;118259;-37302;12434;61806
m;118270;-37317;12439;61368
m;118281;-37331;12443;60504
m;118293;-37347;12449;61288
m;118304;-37362;12454;60853
m;118316;-37377;12459;62094
m;118326;-37391;12463;61371
m;118337;-37407;12469;60818
m;118347;-37422;12474;61156
m;118359;-37437;12479;62423
m;118369;-37451;12483;62877
m;118381;-37467;12489;62557
m;118392;-37482;12494;62895
m;118403;-37496;12498;63357
m;118414;-37512;12504;63832
m;118424;-37527;12509;63873
m;118434;-37542;12514;64250
m;118445;-37556;12518;64324
m;118457;-37572;12524;63684
m;118468;-37587;12529;64243
m;118479;-37602;12534;64093
m;118491;-37617;12539;64094
m;118501;-37631;12543;64936
m;118512;-37647;12549;63452
m;118522;-37662;12554;62937
m;118534;-37677;12559;63896
m;118544;-37691;12563;63821
m;118556;-37707;12569;62889
m;118567;-37722;12574;63654
m;118578;-37736;12578;63386
m;118589;-37752;12584;63575
m;118599;-37767;12589;64582
m;118609;-37782;12594;64104
m;118621;-37797;12599;63087
m;118631;-37811;12603;62730
m;118643;-37827;12609;64067
m;118654;-37842;12614;64076
m;118666;-37857;12619;63392
m;118677;-37872;12624;63282
m;118687;-37887;12629;63092
m;118697;-37901;12633;63049
m;118709;-37917;12639;63839
m;118720;-37932;12644;62979
m;118731;-37947;12649;62133
m;118742;-37961;12653;61795
m;118753;-37977;12659;63169
m;118763;-37991;12663;62410
m;118774;-38007;12669;61917
m;118785;-38022;12674;60597
m;118795;-38037;12679;59444
m;118806;-38052;12684;58338
m;118816;-38066;12688;58163
m;118829;-38082;12694;58415
m;118840;-38097;12699;58904
m;118851;-38112;12704;59514
m;118861;-38126;12708;59875
m;118873;-38142;12714;58888
m;118883;-38157;12719;58953
m;118893;-38171;12723;58876
m;118905;-38187;12729;58400
m;118917;-38202;12734;58253
m;118928;-38217;12739;58178
m;118939;-38232;12744;58349
m;118948;-38246;12748;57607
m;118960;-38262;12754;58262
m;118970;-38277;12759;58492
m;118981;-38292;12764;58455
m;118991;-38306;12768;58734
m;119004;-38322;12774;58346
m;119015;-38337;12779;57458
m;119026;-38352;12784;57153
m;119036;-38366;12788;56526
m;119048;-38382;12794;56980
m;119058;-38397;12799;57655
m;119068;-38411;12803;58279
m;119080;-38427;12809;58612
m;119092;-38442;12814;59258
m;119103;-38457;12819;58201
m;119114;-38472;12824;58619
m;119124;-38486;12828;59273
m;119136;-38502;12834;58652
m;119146;-38517;12839;58212
m;119157;-38532;12844;58898
m;119169;-38547;12849;57797
m;119180;-38562;12854;57323
m;119190;-38576;12858;57285
m;119201;-38592;12864;58098
m;119213;-38607;12869;57493
m;119223;-38622;12874;56702
m;119233;-38637;12879;56912
m;119243;-38651;12883;57327
m;119256;-38667;12889;57149
m;119267;-38682;12894;58076
m;119278;-38697;12899;57837
m;119289;-38712;12904;59006
m;119300;-38726;12908;59700
m;119311;-38742;12914;60603
m;119321;-38757;12919;62404
m;119331;-38772;12924;63816
m;119343;-38787;12929;62677
m;119354;-38802;12934;62748
m;119364;-38816;12938;63826
m;119375;-38832;12944;64365
m;119387;-38847;12949;63772
m;119397;-38862;12954;63350
m;119407;-38876;12958;62828
m;119418;-38892;12964;62660
m;119430;-38907;12969;65068
m;119441;-38922;12974;63095
m;119452;-38937;12979;62700
m;119462;-38951;12983;62826
m;119474;-38967;12989;61906
m;119485;-38982;12994;62663
m;119495;-38997;12999;62434
m;119505;-39011;13003;63095
m;119518;-39027;13009;64240
m;119529;-39042;13014;63778
m;119540;-39057;13019;62794
m;119552;-39072;13024;63411
m;119562;-39086;13028;62486
m;119573;-39102;13034;63693
m;119583;-39117;13039;63680
m;119593;-39131;13043;62990
m;119606;-39147;13049;62623
m;119617;-39162;13054;62360
m;119628;-39177;13059;62767
m;119639;-39191;13063;61905
m;119650;-39207;13069;61269
m;119661;-39222;13074;62113
m;119671;-39237;13079;62445
m;119682;-39251;13083;62729
m;119693;-39267;13089;62448
m;119704;-39282;13094;62248
m;119715;-39297;13099;62317
m;119727;-39312;13104;62417
m;119737;-39326;13108;61676
m;119748;-39342;13114;62997
m;119758;-39357;13119;63091
m;119769;-39372;13124;62404
m;119779;-39386;13128;62608
m;119791;-39402;13134;61933
m;119802;-39417;13139;62587
m;119814;-39432;13144;63429
m;119825;-39447;13149;62257
m;119835;-39461;13153;62201
m;119846;-39477;13159;61799
m;119857;-39492;13164;61161
m;119867;-39507;13169;61413
m;119877;-39521;13173;60811
m;119889;-39537;13179;60951
m;119901;-39552;13184;60983
m;119912;-39567;13189;61127
m;119922;-39581;13193;61477
