m;millis;step_ha;step_la;load
m;160120;-94737;31579;56935
m;160132;-94752;31584;57325
m;160142;-94766;31588;57539
m;160154;-94782;31594;58515
m;160165;-94797;31599;58707
m;160176;-94811;31603;58377
m;160187;-94827;31609;58552
m;160197;-94842;31614;59558
m;160207;-94856;31618;60698
m;160220;-94872;31624;61187
m;160231;-94887;31629;61930
m;160242;-94902;31634;61899
m;160252;-94916;31638;61707
m;160264;-94932;31644;61011
m;160275;-94947;31649;60057
m;160285;-94962;31654;59850
m;160295;-94976;31658;59726
m;160308;-94992;31664;59682
m;160318;-95006;31668;59914
m;160330;-95022;31674;59293
m;160342;-95037;31679;59453
m;160353;-95052;31684;59569
m;160363;-95066;31688;59132
m;160374;-95082;31694;58827
m;160385;-95097;31699;58582
m;160395;-95112;31704;58748
m;160405;-95126;31708;59157
m;160417;-95142;31714;59500
m;160429;-95157;31719;59427
m;160440;-95172;31724;60156
m;160450;-95186;31728;58725
m;160461;-95202;31734;59245
m;160472;-95217;31739;59195
m;160482;-95231;31743;58244
