m;millis;step_ha;step_la;load
m;243495;-209104;69701;53166
m;243507;-209119;69706;52179
m;243517;-209134;69711;52339
m;243527;-209149;69716;53391
m;243538;-209164;69721;53695
m;243550;-209179;69726;53850
m;243561;-209194;69731;54732
m;243572;-209209;69736;55912
m;243584;-209224;69741;55638
m;243594;-209239;69746;55263
m;243604;-209254;69751;54746
m;243615;-209269;69756;55185
m;243627;-209284;69761;55544
m;243638;-209299;69766;56724
m;243649;-209314;69771;56976
m;243660;-209329;69776;57723
m;243671;-209344;69781;57757
m;243681;-209359;69786;56935
m;243692;-209374;69791;57242
m;243702;-209388;69796;56162
m;243713;-209403;69801;55537
m;243723;-209418;69806;54210
m;243734;-209433;69811;53354
m;243745;-209448;69816;54109
m;243757;-209463;69821;53652
m;243768;-209478;69826;54135
m;243778;-209493;69831;54321
m;243788;-209508;69836;54004
m;243800;-209523;69841;53926
m;243811;-209538;69846;54693
m;243822;-209553;69851;54597
m;243833;-209568;69856;54069
m;243844;-209583;69861;54465
m;243854;-209598;69866;55404
m;243865;-209613;69871;56226
m;243876;-209628;69876;56969
m;243888;-209643;69881;57226
m;243898;-209657;69885;56645
m;243908;-209672;69890;56166
m;243919;-209687;69895;56841
m;243931;-209702;69900;57311
m;243942;-209717;69905;58413
m;243953;-209732;69910;58076
m;243963;-209747;69915;56375
m;243974;-209762;69920;57064
m;243984;-209777;69925;57488
m;243995;-209792;69930;56853
m;244006;-209807;69935;56275
m;244018;-209822;69940;55650
m;244029;-209837;69945;55749
m;244039;-209852;69950;55722
m;244049;-209867;69955;55801
m;244061;-209882;69960;56237
m;244072;-209897;69965;56249
m;244083;-209912;69970;55342
m;244094;-209927;69975;54925
m;244106;-209942;69980;55268
m;244116;-209957;69985;54940
m;244126;-209972;69990;54699
m;244137;-209987;69995;55351
m;244149;-210002;70000;55749
m;244160;-210017;70005;55854
m;244171;-210032;70010;55378
m;244182;-210046;70015;56011
m;244193;-210061;70020;56230
m;244204;-210076;70025;56792
m;244215;-210091;70030;57076
m;244227;-210106;70035;55968
m;244237;-210121;70040;55938
m;244247;-210136;70045;57123
m;244258;-210151;70050;57220
m;244270;-210166;70055;57049
m;244281;-210181;70060;57595
m;244292;-210196;70065;57712
m;244303;-210211;70070;59181
m;244314;-210226;70075;58769
m;244324;-210241;70080;58159
m;244335;-210256;70085;58400
m;244346;-210271;70090;58061
m;244358;-210286;70095;58630
m;244369;-210301;70100;59468
m;244379;-210316;70105;59194
m;244389;-210331;70110;59012
m;244401;-210346;70115;59544
m;244412;-210361;70120;59885
m;244423;-210376;70125;59455
m;244434;-210391;70130;58884
m;244446;-210406;70135;58672
m;244456;-210420;70140;59080
m;244467;-210435;70145;60420
m;244478;-210450;70150;60267
m;244490;-210465;70155;61128
m;244500;-210480;70160;61304
m;244510;-210495;70165;60425
m;244521;-210510;70170;60444
m;244533;-210525;70175;59184
m;244544;-210540;70180;59520
m;244555;-210555;70185;61147
m;244567;-210570;70190;61037
m;244577;-210585;70195;59910
m;244588;-210600;70200;59643
m;244599;-210615;70205;60339
m;244611;-210630;70210;59441
m;244622;-210645;70215;59126
m;244633;-210660;70220;59242
m;244643;-210675;70225;59412
m;244654;-210689;70229;59078
m;244665;-210704;70234;59730
m;244676;-210719;70239;60353
m;244686;-210734;70244;60012
m;244697;-210749;70249;59186
m;244708;-210764;70254;58521
m;244719;-210779;70259;58344
m;244730;-210794;70264;58685
m;244742;-210809;70269;58351
m;244753;-210824;70274;57822
m;244763;-210839;70279;58548
m;244773;-210854;70284;59282
m;244785;-210869;70289;58367
m;244796;-210884;70294;57732
m;244807;-210899;70299;57879
m;244818;-210914;70304;57821
m;244829;-210929;70309;56967
m;244839;-210944;70314;55924
m;244849;-210959;70319;55546
m;244860;-210974;70324;55573
m;244872;-210989;70329;55546
m;244883;-211004;70334;55312
m;244894;-211019;70339;54744
m;244904;-211034;70344;55718
m;244915;-211049;70349;56783
m;244925;-211063;70354;56560
m;244936;-211078;70359;57481
m;244947;-211093;70364;57055
m;244958;-211108;70369;57179
m;244968;-211123;70374;57853
m;244979;-211138;70379;56586
m;244990;-211153;70384;56459
m;245002;-211168;70389;57030
m;245013;-211183;70394;57403
m;245023;-211198;70399;57613
m;245033;-211213;70404;57466
m;245045;-211228;70409;57840
m;245056;-211243;70414;57061
m;245067;-211258;70419;57011
m;245079;-211273;70424;57432
m;245090;-211288;70429;56776
m;245100;-211303;70434;56126
m;245110;-211318;70439;55873
m;245122;-211333;70444;56941
m;245133;-211348;70449;58107
m;245144;-211363;70454;57835
m;245155;-211378;70459;56845
m;245167;-211393;70464;57133
m;245177;-211408;70469;57636
m;245187;-211423;70474;57507
m;245197;-211437;70479;58649
m;245209;-211452;70484;60931
m;245219;-211467;70489;59065
m;245229;-211482;70494;58770
m;245240;-211497;70499;60552
m;245252;-211512;70504;59761
m;245263;-211527;70509;59117
m;245274;-211542;70514;59507
m;245284;-211557;70519;60616
m;245295;-211572;70524;60613
m;245306;-211587;70529;59463
m;245317;-211602;70534;59153
m;245328;-211617;70539;59285
m;245340;-211632;70544;60051
m;245350;-211647;70549;59446
m;245360;-211662;70554;59604
m;245371;-211677;70559;59616
m;245383;-211692;70564;59303
m;245393;-211706;70568;59048
m;245403;-211721;70573;59750
m;245413;-211736;70578;58505
m;245425;-211751;70583;58944
m;245436;-211766;70588;59329
m;245447;-211781;70593;59166
m;245458;-211796;70598;59320
m;245469;-211811;70603;58698
m;245479;-211826;70608;58172
m;245489;-211841;70613;57070
m;245500;-211856;70618;56932
m;245512;-211871;70623;56785
m;245523;-211886;70628;56251
m;245534;-211901;70633;56640
m;245544;-211916;70638;56443
m;245555;-211931;70643;57117
m;245566;-211946;70648;57602
m;245577;-211961;70653;57927
m;245588;-211976;70658;57645
m;245600;-211991;70663;58465
m;245611;-212006;70668;57808
m;245621;-212021;70673;57188
m;245632;-212036;70678;57741
m;245643;-212051;70683;57754
m;245653;-212065;70688;58511
m;245663;-212080;70693;59062
m;245673;-212095;70698;59499
m;245685;-212110;70703;58852
m;245696;-212125;70708;58662
m;245707;-212140;70713;59727
m;245719;-212155;70718;58841
m;245730;-212170;70723;58642
m;245740;-212185;70728;58817
m;245750;-212200;70733;58633
m;245762;-212215;70738;57880
m;245773;-212230;70743;56836
m;245784;-212245;70748;56972
m;245795;-212260;70753;57830
m;245807;-212275;70758;57698
m;245817;-212290;70763;58147
m;245827;-212305;70768;58438
m;245838;-212320;70773;58220
m;245850;-212335;70778;57928
m;245861;-212350;70783;57421
m;245872;-212365;70788;57407
m;245882;-212380;70793;56903
m;245893;-212395;70798;56915
m;245903;-212410;70803;57449
m;245914;-212425;70808;55998
m;245924;-212439;70813;56073
m;245935;-212454;70818;55977
m;245945;-212469;70823;56265
m;245956;-212484;70828;56200
m;245967;-212499;70833;56020
m;245979;-212514;70838;56111
m;245990;-212529;70843;55865
m;246000;-212544;70848;55506
m;246010;-212559;70853;56123
m;246022;-212574;70858;56139
m;246033;-212589;70863;57609
m;246044;-212604;70868;57751
m;246055;-212619;70873;58063
m;246066;-212634;70878;57632
m;246076;-212649;70883;57363
m;246087;-212664;70888;58247
m;246098;-212679;70893;59192
m;246110;-212694;70898;60568
m;246120;-212708;70902;60322
m;246130;-212723;70907;59385
m;246141;-212738;70912;59892
m;246153;-212753;70917;59681
m;246164;-212768;70922;59609
m;246175;-212783;70927;60037
m;246185;-212798;70932;58887
m;246196;-212813;70937;58162
m;246207;-212828;70942;59115
m;246218;-212843;70947;60367
m;246230;-212858;70952;61048
m;246241;-212873;70957;61404
m;246252;-212888;70962;61477
m;246262;-212903;70967;61669
m;246273;-212918;70972;61736
m;246284;-212933;70977;62068
m;246295;-212948;70982;60735
m;246306;-212963;70987;61211
m;246318;-212978;70992;60780
m;246329;-212993;70997;61355
m;246339;-213008;71002;61367
m;246349;-213023;71007;60043
m;246361;-213038;71012;59965
m;246372;-213053;71017;60259
m;246383;-213068;71022;59137
m;246394;-213083;71027;57974
m;246405;-213097;71032;57659
m;246416;-213112;71037;56224
m;246427;-213127;71042;55253
m;246438;-213142;71047;55639
m;246450;-213157;71052;56423
m;246460;-213172;71057;55919
m;246470;-213187;71062;56167
