m;millis;step_ha;step_la;load
m;212097;-166031;55343;58831
m;212108;-166046;55348;58206
m;212119;-166061;55353;57926
m;212129;-166076;55358;58547
m;212140;-166091;55363;57828
m;212151;-166106;55368;58443
m;212162;-166121;55373;58395
m;212173;-166136;55378;59148
m;212185;-166151;55383;60242
m;212195;-166166;55388;60851
m;212205;-166181;55393;60845
m;212216;-166196;55398;60754
m;212228;-166211;55403;61046
m;212238;-166225;55408;61121
m;212248;-166240;55413;61754
m;212258;-166255;55418;61019
m;212270;-166270;55423;59155
m;212281;-166285;55428;58709
m;212292;-166300;55433;59261
m;212303;-166315;55438;59902
m;212315;-166330;55443;59890
m;212325;-166345;55448;59668
m;212335;-166360;55453;60414
m;212346;-166375;55458;61232
m;212358;-166390;55463;60829
m;212369;-166405;55468;61420
m;212380;-166420;55473;61484
m;212390;-166435;55478;62432
m;212401;-166450;55483;64178
m;212412;-166465;55488;63320
m;212423;-166480;55493;63505
m;212434;-166495;55498;63524
m;212446;-166510;55503;63471
m;212457;-166525;55508;63787
m;212467;-166540;55513;63674
m;212477;-166555;55518;64241
m;212489;-166570;55523;63964
m;212500;-166585;55528;63896
m;212510;-166599;55533;63138
m;212520;-166614;55538;63178
m;212531;-166629;55543;63680
m;212542;-166644;55548;63242
m;212553;-166659;55553;63202
m;212564;-166674;55558;61894
m;212576;-166689;55563;60804
m;212586;-166704;55568;60507
m;212596;-166719;55573;60122
m;212608;-166734;55578;60100
m;212619;-166749;55583;59592
m;212630;-166764;55588;59311
m;212641;-166779;55593;58302
m;212652;-166794;55598;58343
m;212662;-166809;55603;58797
m;212673;-166824;55608;58931
m;212684;-166839;55613;58604
m;212696;-166854;55618;59357
m;212707;-166869;55623;60593
m;212717;-166883;55627;60079
m;212728;-166898;55632;60380
m;212740;-166913;55637;60934
m;212751;-166928;55642;62158
m;212762;-166943;55647;62501
m;212772;-166958;55652;63043
m;212783;-166973;55657;64058
m;212794;-166988;55662;63816
m;212805;-167003;55667;64577
m;212816;-167018;55672;66093
m;212828;-167033;55677;65219
m;212838;-167048;55682;64452
m;212848;-167063;55687;64611
m;212858;-167078;55692;64520
m;212870;-167093;55697;63616
m;212881;-167108;55702;63940
m;212892;-167123;55707;63798
m;212903;-167138;55712;63686
m;212914;-167153;55717;62945
m;212924;-167168;55722;62588
m;212935;-167183;55727;62254
m;212946;-167198;55732;62629
m;212958;-167213;55737;62878
m;212969;-167228;55742;61760
m;212980;-167243;55747;63000
m;212990;-167257;55752;63585
m;213002;-167272;55757;63593
m;213013;-167287;55762;64056
m;213024;-167302;55767;63120
m;213036;-167317;55772;63923
m;213046;-167332;55777;63267
m;213056;-167347;55782;61186
m;213067;-167362;55787;61510
m;213079;-167377;55792;62622
m;213090;-167392;55797;62509
m;213101;-167407;55802;61771
m;213111;-167422;55807;60949
m;213122;-167437;55812;60949
m;213133;-167452;55817;60848
m;213144;-167467;55822;60682
m;213155;-167482;55827;60732
m;213167;-167497;55832;60886
m;213178;-167512;55837;59942
m;213188;-167527;55842;59556
m;213198;-167542;55847;58678
m;213210;-167557;55852;58883
m;213221;-167572;55857;59329
m;213232;-167587;55862;59649
m;213243;-167602;55867;60100
m;213255;-167617;55872;60219
m;213265;-167632;55877;60192
m;213275;-167646;55882;59642
m;213286;-167661;55887;58138
m;213298;-167676;55892;57048
m;213308;-167691;55897;56919
m;213318;-167706;55902;56602
m;213329;-167721;55907;57559
m;213341;-167736;55912;58145
m;213352;-167751;55917;57799
m;213363;-167766;55922;57493
m;213373;-167781;55927;58751
m;213384;-167796;55932;59171
m;213395;-167811;55937;60643
m;213406;-167826;55942;60563
m;213417;-167841;55947;60717
m;213429;-167856;55952;59877
m;213439;-167871;55957;60048
m;213449;-167886;55962;60711
m;213460;-167901;55967;60265
m;213471;-167915;55971;60185
m;213482;-167930;55976;61163
m;213492;-167945;55981;61242
m;213502;-167960;55986;61860
m;213514;-167975;55991;61816
m;213525;-167990;55996;60786
m;213536;-168005;56001;60555
m;213548;-168020;56006;59138
m;213558;-168035;56011;57997
m;213568;-168050;56016;57729
m;213578;-168065;56021;58500
m;213590;-168080;56026;59722
m;213601;-168095;56031;60221
m;213612;-168110;56036;58183
m;213623;-168125;56041;58432
m;213634;-168140;56046;58740
m;213644;-168155;56051;59284
m;213655;-168170;56056;58606
m;213666;-168185;56061;57795
m;213678;-168200;56066;58477
m;213689;-168215;56071;57763
m;213700;-168230;56076;58154
m;213710;-168245;56081;58814
m;213721;-168260;56086;58755
m;213732;-168275;56091;58878
m;213742;-168289;56096;59343
m;213752;-168304;56101;59363
m;213763;-168319;56106;59202
m;213773;-168334;56111;58354
m;213784;-168349;56116;58322
m;213795;-168364;56121;57986
m;213807;-168379;56126;57928
m;213818;-168394;56131;57325
m;213828;-168409;56136;58030
m;213838;-168424;56141;58398
m;213850;-168439;56146;57613
m;213861;-168454;56151;57965
m;213872;-168469;56156;58414
m;213883;-168484;56161;58990
m;213895;-168499;56166;58998
m;213905;-168514;56171;59246
m;213915;-168529;56176;59656
m;213926;-168544;56181;58800
m;213938;-168559;56186;58407
m;213949;-168574;56191;58277
m;213960;-168589;56196;58289
m;213971;-168604;56201;58897
m;213982;-168619;56206;60210
m;213992;-168634;56211;60700
m;214003;-168649;56216;60934
m;214014;-168664;56221;60713
m;214025;-168678;56226;60675
m;214035;-168693;56231;58398
m;214046;-168708;56236;57603
m;214057;-168723;56241;58827
m;214069;-168738;56246;58744
m;214080;-168753;56251;57273
m;214090;-168768;56256;57011
m;214100;-168783;56261;57763
m;214112;-168798;56266;58067
m;214123;-168813;56271;57823
m;214134;-168828;56276;57456
m;214146;-168843;56281;56920
m;214157;-168858;56286;55998
m;214167;-168873;56291;56069
m;214177;-168888;56296;56131
m;214189;-168903;56301;56369
m;214200;-168918;56306;56223
m;214211;-168933;56311;56392
m;214221;-168947;56315;56889
m;214233;-168962;56320;57193
m;214244;-168977;56325;57515
m;214255;-168992;56330;57633
m;214266;-169007;56335;57552
m;214277;-169022;56340;57003
m;214287;-169037;56345;56882
m;214297;-169052;56350;56691
m;214308;-169067;56355;56611
m;214320;-169082;56360;56788
m;214331;-169097;56365;57046
m;214342;-169112;56370;56874
m;214352;-169127;56375;57546
m;214363;-169142;56380;57710
m;214374;-169157;56385;57471
m;214385;-169172;56390;57839
m;214396;-169187;56395;58531
m;214408;-169202;56400;59003
m;214419;-169217;56405;58342
m;214429;-169232;56410;58444
m;214439;-169247;56415;58900
m;214451;-169262;56420;58687
m;214462;-169277;56425;58430
m;214473;-169292;56430;58408
m;214484;-169307;56435;59831
m;214495;-169322;56440;60804
m;214505;-169336;56445;60982
m;214516;-169351;56450;60883
m;214528;-169366;56455;61722
m;214539;-169381;56460;61230
m;214549;-169396;56465;61584
m;214559;-169411;56470;61688
m;214571;-169426;56475;61657
m;214582;-169441;56480;62458
m;214593;-169456;56485;62138
m;214604;-169471;56490;62769
m;214616;-169486;56495;64616
m;214626;-169501;56500;63883
m;214636;-169516;56505;64835
m;214647;-169531;56510;63691
m;214659;-169546;56515;62197
m;214670;-169561;56520;62801
m;214681;-169576;56525;62941
m;214692;-169591;56530;62332
m;214703;-169606;56535;61321
m;214713;-169621;56540;61219
m;214724;-169636;56545;60512
m;214735;-169651;56550;61516
m;214747;-169666;56555;60985
m;214758;-169681;56560;61083
m;214768;-169696;56565;61316
m;214778;-169711;56570;62083
m;214789;-169725;56575;62942
m;214800;-169740;56580;62644
m;214811;-169755;56585;62489
m;214821;-169770;56590;60234
m;214832;-169785;56595;60015
m;214843;-169800;56600;60801
m;214854;-169815;56605;61623
m;214865;-169830;56610;62051
m;214877;-169845;56615;61905
m;214887;-169860;56620;61324
m;214897;-169875;56625;61928
m;214908;-169890;56630;62184
m;214920;-169905;56635;61899
m;214931;-169920;56640;61431
m;214942;-169935;56645;61683
m;214952;-169950;56650;60983
m;214963;-169965;56655;60236
m;214974;-169980;56660;60724
m;214984;-169994;56664;61081
m;214994;-170009;56669;61351
m;215005;-170024;56674;60322
m;215015;-170039;56679;59978
m;215026;-170054;56684;60615
m;215037;-170069;56689;61337
m;215049;-170084;56694;61519
m;215060;-170099;56699;61406
m;215070;-170114;56704;62731
m;215080;-170129;56709;62307
m;215092;-170144;56714;61299
m;215103;-170159;56719;61230
m;215114;-170174;56724;60598
m;215126;-170189;56729;60353
m;215137;-170204;56734;61038
m;215147;-170219;56739;59404
m;215157;-170234;56744;58647
m;215169;-170249;56749;58137
m;215180;-170264;56754;57560
m;215191;-170279;56759;58182
m;215202;-170294;56764;57437
m;215213;-170309;56769;55821
m;215223;-170324;56774;55095
m;215233;-170339;56779;54447
m;215244;-170354;56784;54776
