m;millis;step_ha;step_la;load
m;139277;-66147;22049;66601
m;139288;-66162;22054;67634
m;139298;-66176;22058;67044
m;139310;-66192;22064;66092
m;139320;-66207;22069;66936
m;139331;-66222;22074;66255
m;139342;-66237;22079;63975
m;139353;-66251;22083;62625
m;139364;-66267;22089;63219
m;139375;-66282;22094;63021
m;139386;-66297;22099;62546
m;139397;-66312;22104;61822
m;139407;-66326;22108;61111
m;139418;-66342;22114;60772
m;139429;-66357;22119;59427
m;139441;-66372;22124;60133
m;139451;-66386;22128;59008
m;139462;-66402;22134;59560
m;139473;-66417;22139;58256
m;139484;-66432;22144;57890
m;139494;-66446;22148;58999
m;139505;-66462;22154;59184
m;139516;-66477;22159;59750
m;139528;-66492;22164;59693
m;139538;-66506;22168;59730
m;139549;-66522;22174;58758
m;139560;-66537;22179;58542
m;139571;-66552;22184;59204
m;139581;-66566;22188;59037
m;139592;-66582;22194;58769
m;139603;-66597;22199;59845
m;139615;-66612;22204;60206
m;139626;-66627;22209;59880
m;139636;-66641;22213;60900
m;139648;-66657;22219;62594
m;139658;-66672;22224;61597
m;139668;-66687;22229;61332
m;139678;-66702;22234;61451
m;139688;-66716;22238;61378
m;139701;-66732;22244;61412
m;139712;-66747;22249;61371
m;139722;-66761;22253;62265
m;139734;-66777;22259;61296
m;139745;-66792;22264;62072
m;139755;-66807;22269;61993
m;139765;-66822;22274;61697
m;139776;-66836;22278;62093
m;139788;-66852;22284;63598
m;139799;-66867;22289;63365
m;139810;-66882;22294;64097
m;139822;-66897;22299;62933
m;139832;-66911;22303;62443
m;139843;-66927;22309;63063
m;139853;-66942;22314;61083
m;139865;-66957;22319;61694
m;139876;-66972;22324;62990
m;139886;-66986;22328;63229
m;139897;-67002;22334;63094
m;139909;-67017;22339;62431
m;139919;-67031;22343;62121
m;139930;-67047;22349;61260
m;139940;-67062;22354;61233
m;139951;-67077;22359;62230
m;139962;-67092;22364;61104
m;139972;-67106;22368;60612
m;139984;-67122;22374;60389
m;139996;-67137;22379;59761
m;140007;-67152;22384;58886
m;140017;-67166;22388;59879
m;140028;-67182;22394;60675
m;140039;-67197;22399;59476
m;140050;-67212;22404;59993
m;140061;-67227;22409;59557
m;140071;-67241;22413;58890
m;140083;-67257;22419;58684
m;140094;-67272;22424;59896
m;140104;-67287;22429;61041
m;140114;-67302;22434;62095
m;140125;-67316;22438;61702
m;140137;-67332;22444;62429
m;140148;-67347;22449;62601
m;140160;-67362;22454;61225
m;140171;-67377;22459;63037
m;140181;-67391;22463;66224
m;140192;-67407;22469;64469
