m;millis;step_ha;step_la;load
m;174045;-113835;37945;58442
m;174056;-113850;37950;58870
m;174067;-113865;37955;59305
m;174077;-113880;37960;59282
m;174088;-113895;37965;60308
m;174099;-113910;37970;61056
m;174110;-113925;37975;61736
m;174121;-113940;37980;61683
m;174133;-113955;37985;61179
m;174143;-113970;37990;60518
m;174153;-113985;37995;60690
m;174164;-114000;38000;60689
m;174176;-114015;38005;59876
m;174187;-114030;38010;59138
m;174197;-114044;38014;58701
m;174209;-114059;38019;59343
m;174220;-114074;38024;60120
m;174231;-114089;38029;59095
m;174242;-114104;38034;59169
m;174254;-114119;38039;59392
m;174264;-114134;38044;59683
m;174274;-114149;38049;58994
m;174285;-114164;38054;59352
m;174297;-114179;38059;59430
m;174308;-114194;38064;59878
m;174319;-114209;38069;60753
m;174330;-114224;38074;61121
m;174341;-114239;38079;62000
m;174351;-114254;38084;62109
m;174362;-114269;38089;63288
m;174373;-114284;38094;63918
m;174385;-114299;38099;63313
m;174396;-114314;38104;62757
m;174406;-114329;38109;62472
m;174416;-114344;38114;62171
m;174428;-114359;38119;60296
m;174439;-114374;38124;59639
m;174450;-114389;38129;60118
m;174461;-114404;38134;61215
m;174472;-114418;38139;59768
m;174483;-114433;38144;59238
m;174494;-114448;38149;59686
m;174505;-114463;38154;60410
m;174517;-114478;38159;60723
m;174528;-114493;38164;60106
m;174538;-114508;38169;59700
m;174548;-114523;38174;60919
m;174560;-114538;38179;60808
m;174571;-114553;38184;60807
m;174582;-114568;38189;60482
m;174594;-114583;38194;60751
m;174604;-114598;38199;60168
m;174614;-114613;38204;60520
m;174625;-114628;38209;60809
m;174637;-114643;38214;60240
m;174648;-114658;38219;61333
m;174659;-114673;38224;61205
m;174670;-114688;38229;61064
m;174681;-114703;38234;60040
m;174691;-114718;38239;60713
m;174702;-114733;38244;60418
m;174713;-114748;38249;60520
m;174725;-114763;38254;59550
m;174736;-114778;38259;60284
m;174746;-114792;38264;61260
m;174757;-114807;38269;60694
m;174769;-114822;38274;60728
m;174780;-114837;38279;60765
m;174791;-114852;38284;61233
m;174801;-114867;38289;60939
m;174812;-114882;38294;61251
m;174823;-114897;38299;59347
m;174834;-114912;38304;59361
m;174845;-114927;38309;58850
m;174857;-114942;38314;58750
m;174867;-114957;38319;58720
m;174877;-114972;38324;59029
m;174888;-114987;38329;58652
m;174900;-115002;38334;58679
m;174911;-115017;38339;58184
m;174922;-115032;38344;58712
m;174932;-115046;38348;59269
m;174944;-115061;38353;59918
m;174955;-115076;38358;60050
m;174966;-115091;38363;59602
m;174978;-115106;38368;62978
m;174988;-115121;38373;62173
m;174998;-115136;38378;61888
m;175009;-115151;38383;63473
m;175021;-115166;38388;63756
m;175032;-115181;38393;63846
m;175043;-115196;38398;64203
m;175053;-115211;38403;64310
m;175064;-115226;38408;64740
m;175074;-115241;38413;63685
m;175085;-115256;38418;64929
m;175096;-115271;38423;65435
m;175108;-115286;38428;64628
m;175119;-115301;38433;64306
m;175129;-115316;38438;64869
m;175139;-115331;38443;64741
m;175151;-115346;38448;65024
m;175162;-115361;38453;64898
m;175173;-115376;38458;64711
m;175184;-115391;38463;64630
m;175196;-115406;38468;63062
m;175206;-115420;38473;61854
m;175217;-115435;38478;62443
m;175228;-115450;38483;62437
m;175240;-115465;38488;62600
m;175250;-115480;38493;61981
m;175260;-115495;38498;61385
m;175270;-115510;38503;60877
m;175282;-115525;38508;59532
m;175293;-115540;38513;58375
m;175304;-115555;38518;58384
m;175315;-115570;38523;57940
m;175326;-115585;38528;58388
m;175336;-115600;38533;59190
m;175347;-115615;38538;59494
m;175358;-115630;38543;59844
m;175370;-115645;38548;61269
m;175381;-115660;38553;60877
m;175392;-115675;38558;60222
m;175403;-115690;38563;60009
m;175413;-115705;38568;60168
m;175424;-115720;38573;60992
m;175435;-115735;38578;59488
m;175447;-115750;38583;57766
m;175458;-115765;38588;59323
m;175469;-115780;38593;59890
m;175479;-115795;38598;59704
m;175490;-115809;38603;60688
m;175501;-115824;38608;60990
m;175512;-115839;38613;61533
m;175522;-115854;38618;61072
m;175533;-115869;38623;62202
m;175544;-115884;38628;62161
m;175555;-115899;38633;62728
m;175566;-115914;38638;64863
m;175578;-115929;38643;64338
m;175588;-115944;38648;63403
m;175598;-115959;38653;64887
m;175609;-115974;38658;66028
m;175621;-115989;38663;66553
m;175632;-116004;38668;68585
m;175643;-116019;38673;68856
m;175653;-116034;38678;66639
m;175664;-116049;38683;66829
m;175675;-116064;38688;69067
m;175685;-116078;38692;69501
m;175696;-116093;38697;68114
m;175707;-116108;38702;67882
m;175717;-116123;38707;67214
m;175728;-116138;38712;66631
m;175739;-116153;38717;67817
m;175751;-116168;38722;69071
m;175762;-116183;38727;68777
m;175772;-116198;38732;68576
m;175782;-116213;38737;67136
m;175794;-116228;38742;66427
m;175805;-116243;38747;66513
m;175816;-116258;38752;66564
m;175827;-116273;38757;65048
m;175839;-116288;38762;64202
m;175849;-116303;38767;62768
m;175859;-116318;38772;61870
m;175870;-116333;38777;60265
m;175882;-116348;38782;59237
m;175893;-116363;38787;58902
m;175904;-116378;38792;58895
m;175916;-116393;38797;59492
m;175926;-116408;38802;59772
m;175936;-116423;38807;59517
m;175947;-116438;38812;59260
m;175958;-116452;38817;60135
m;175968;-116467;38822;59276
m;175978;-116482;38827;59037
m;175989;-116497;38832;60420
m;176001;-116512;38837;60804
m;176012;-116527;38842;60798
m;176023;-116542;38847;61026
m;176034;-116557;38852;61887
m;176045;-116572;38857;62051
m;176055;-116587;38862;62623
m;176066;-116602;38867;62001
m;176077;-116617;38872;62116
m;176089;-116632;38877;62850
m;176100;-116647;38882;61361
m;176111;-116662;38887;61038
m;176121;-116677;38892;61563
m;176132;-116692;38897;61832
m;176143;-116707;38902;62105
m;176154;-116722;38907;61788
m;176165;-116737;38912;60866
m;176177;-116752;38917;60398
m;176187;-116767;38922;61080
m;176197;-116782;38927;60961
m;176207;-116797;38932;60918
m;176219;-116812;38937;61515
