m;millis;step_ha;step_la;load
m;181166;-123601;41200;60204
m;181177;-123616;41205;60680
m;181188;-123631;41210;60951
m;181199;-123646;41215;60404
m;181210;-123661;41220;61168
m;181220;-123676;41225;61222
m;181230;-123691;41230;61038
m;181241;-123706;41235;60685
m;181253;-123721;41240;61361
m;181264;-123736;41245;60752
m;181275;-123751;41250;60389
m;181285;-123766;41255;61337
m;181296;-123781;41260;61130
m;181307;-123796;41265;61496
m;181318;-123811;41270;62183
m;181329;-123826;41275;62104
m;181341;-123841;41280;63429
m;181352;-123856;41285;62164
m;181362;-123871;41290;61603
m;181372;-123886;41295;62285
m;181384;-123901;41300;61442
m;181395;-123916;41305;61616
m;181406;-123931;41310;60321
m;181416;-123945;41315;59907
m;181428;-123960;41320;60695
m;181439;-123975;41325;59695
m;181450;-123990;41330;59176
m;181462;-124005;41335;59209
m;181473;-124020;41340;59333
m;181483;-124035;41345;59318
m;181493;-124050;41350;59019
m;181505;-124065;41355;58732
m;181516;-124080;41360;57156
m;181527;-124095;41365;56687
m;181538;-124110;41370;57426
m;181549;-124125;41375;57737
m;181559;-124140;41380;58387
m;181570;-124155;41385;59296
m;181581;-124170;41390;59333
m;181593;-124185;41395;58585
m;181604;-124200;41400;57425
m;181614;-124214;41404;56519
m;181625;-124229;41409;56123
m;181637;-124244;41414;54867
m;181648;-124259;41419;54729
m;181659;-124274;41424;55094
m;181669;-124289;41429;55671
m;181680;-124304;41434;56556
m;181691;-124319;41439;56308
m;181702;-124334;41444;56010
m;181713;-124349;41449;56922
m;181725;-124364;41454;57402
m;181735;-124379;41459;57851
m;181745;-124394;41464;57970
m;181756;-124409;41469;57959
m;181768;-124424;41474;59061
m;181779;-124439;41479;59817
m;181790;-124454;41484;60344
m;181801;-124469;41489;61316
m;181812;-124484;41494;61240
m;181822;-124499;41499;61431
m;181833;-124514;41504;60650
m;181844;-124529;41509;61422
m;181856;-124544;41514;60761
m;181867;-124559;41519;60918
m;181878;-124574;41524;60429
m;181889;-124588;41529;60881
m;181900;-124603;41534;61408
m;181911;-124618;41539;63324
m;181922;-124633;41544;62771
m;181933;-124648;41549;61681
m;181943;-124663;41554;60844
m;181954;-124678;41559;61358
m;181965;-124693;41564;60468
m;181977;-124708;41569;60537
m;181988;-124723;41574;60482
m;181999;-124738;41579;61571
m;182009;-124753;41584;62371
m;182020;-124768;41589;61387
m;182031;-124783;41594;62261
m;182042;-124798;41599;62458
m;182053;-124813;41604;62719
m;182065;-124828;41609;62881
m;182076;-124843;41614;62269
m;182086;-124858;41619;63797
m;182096;-124873;41624;63961
m;182108;-124888;41629;63174
m;182119;-124903;41634;63607
m;182130;-124918;41639;63967
m;182141;-124933;41644;63819
m;182152;-124948;41649;64102
m;182162;-124962;41654;63975
m;182173;-124977;41659;61995
m;182184;-124992;41664;61129
m;182196;-125007;41669;60620
m;182206;-125022;41674;60683
m;182216;-125037;41679;60436
m;182227;-125052;41684;60661
m;182239;-125067;41689;60351
m;182250;-125082;41694;60642
m;182261;-125097;41699;59293
m;182272;-125112;41704;59839
m;182282;-125127;41709;60557
m;182293;-125142;41714;60907
m;182304;-125157;41719;59834
m;182316;-125172;41724;59892
m;182327;-125187;41729;59168
m;182337;-125202;41734;59609
m;182347;-125217;41739;59699
m;182358;-125231;41743;59324
m;182369;-125246;41748;60323
m;182379;-125261;41753;60931
m;182389;-125276;41758;61237
m;182400;-125291;41763;61522
m;182411;-125306;41768;61545
m;182422;-125321;41773;60973
m;182433;-125336;41778;61487
m;182445;-125351;41783;62241
m;182455;-125366;41788;62238
m;182465;-125381;41793;62074
m;182476;-125396;41798;62239
m;182488;-125411;41803;61867
m;182499;-125426;41808;61942
m;182510;-125441;41813;62311
m;182521;-125456;41818;63942
m;182532;-125471;41823;64320
m;182542;-125486;41828;64606
m;182553;-125501;41833;62552
m;182564;-125516;41838;62166
m;182576;-125531;41843;62401
m;182587;-125546;41848;62734
m;182598;-125561;41853;63366
m;182608;-125576;41858;63198
m;182619;-125591;41863;62815
m;182630;-125606;41868;63211
m;182640;-125620;41873;62938
m;182650;-125635;41878;63259
m;182661;-125650;41883;63751
m;182672;-125665;41888;62241
m;182683;-125680;41893;62446
m;182694;-125695;41898;62836
m;182706;-125710;41903;62640
m;182717;-125725;41908;62887
m;182727;-125740;41913;61813
m;182737;-125755;41918;61859
m;182749;-125770;41923;61670
m;182760;-125785;41928;62310
m;182771;-125800;41933;62436
m;182782;-125815;41938;62561
m;182794;-125830;41943;62363
m;182804;-125845;41948;61937
m;182814;-125860;41953;61440
m;182825;-125875;41958;62332
m;182837;-125890;41963;62639
m;182848;-125905;41968;62275
m;182859;-125920;41973;62416
m;182870;-125935;41978;61785
m;182880;-125950;41983;60445
m;182890;-125965;41988;60942
m;182901;-125980;41993;60069
m;182912;-125994;41998;59252
m;182922;-126009;42003;59495
m;182932;-126024;42008;60081
m;182943;-126039;42013;60782
m;182955;-126054;42018;60574
m;182966;-126069;42023;60315
m;182977;-126084;42028;61180
m;182987;-126099;42033;60330
m;182998;-126114;42038;60337
m;183009;-126129;42043;61249
m;183020;-126144;42048;60555
m;183031;-126159;42053;61588
m;183043;-126174;42058;62258
m;183053;-126189;42063;61724
m;183063;-126204;42068;61229
m;183074;-126219;42073;60873
m;183086;-126234;42078;60719
m;183097;-126249;42083;61695
m;183107;-126263;42087;62135
m;183117;-126278;42092;63447
m;183129;-126293;42097;62363
m;183140;-126308;42102;61715
m;183151;-126323;42107;63050
m;183162;-126338;42112;63353
m;183173;-126353;42117;63467
m;183183;-126368;42122;64128
m;183194;-126383;42127;62458
m;183205;-126398;42132;62711
m;183217;-126413;42137;61523
m;183228;-126428;42142;61028
m;183239;-126443;42147;60182
m;183249;-126458;42152;61135
m;183260;-126473;42157;60089
m;183271;-126488;42162;59198
m;183282;-126503;42167;58625
m;183293;-126518;42172;57412
m;183305;-126533;42177;57120
m;183316;-126548;42182;57399
m;183326;-126563;42187;58389
m;183336;-126578;42192;58682
m;183348;-126593;42197;58950
m;183359;-126608;42202;59043
m;183369;-126622;42207;59588
m;183379;-126637;42212;59350
m;183391;-126652;42217;59748
m;183402;-126667;42222;61194
m;183413;-126682;42227;61584
m;183425;-126697;42232;62737
m;183436;-126712;42237;63238
m;183446;-126727;42242;63444
m;183456;-126742;42247;64560
m;183468;-126757;42252;65312
m;183479;-126772;42257;64723
m;183490;-126787;42262;64921
m;183501;-126802;42267;65262
m;183513;-126817;42272;65106
m;183523;-126832;42277;63693
m;183533;-126847;42282;62970
m;183544;-126862;42287;62719
m;183556;-126877;42292;63611
m;183567;-126892;42297;64099
m;183578;-126907;42302;63891
m;183588;-126922;42307;65302
m;183599;-126937;42312;65364
m;183610;-126952;42317;64516
m;183621;-126967;42322;65096
m;183632;-126982;42327;65637
m;183643;-126996;42332;64463
m;183653;-127011;42337;64190
m;183664;-127026;42342;64410
m;183675;-127041;42347;65326
m;183687;-127056;42352;65712
m;183698;-127071;42357;64251
m;183708;-127086;42362;63472
m;183718;-127101;42367;63259
m;183730;-127116;42372;62643
m;183741;-127131;42377;63465
m;183752;-127146;42382;62396
m;183763;-127161;42387;62519
m;183774;-127176;42392;61868
m;183784;-127191;42397;61851
m;183795;-127206;42402;63012
m;183806;-127221;42407;62083
m;183818;-127236;42412;62336
m;183829;-127251;42417;61691
m;183838;-127265;42421;62436
m;183849;-127280;42426;61811
m;183861;-127295;42431;61334
m;183872;-127310;42436;61812
m;183883;-127325;42441;61505
m;183894;-127340;42446;62182
m;183904;-127355;42451;62954
m;183915;-127370;42456;63268
m;183926;-127385;42461;62421
m;183938;-127400;42466;63043
m;183949;-127415;42471;63517
m;183960;-127430;42476;62076
m;183970;-127445;42481;60952
m;183981;-127460;42486;59725
m;183992;-127475;42491;59012
m;184003;-127490;42496;58627
m;184014;-127505;42501;59471
m;184026;-127520;42506;60498
