m;millis;step_ha;step_la;load
m;126618;-48777;16259;59778
m;126628;-48791;16263;60240
m;126640;-48807;16269;59407
m;126650;-48822;16274;59477
m;126661;-48837;16279;60758
m;126672;-48852;16284;60949
m;126683;-48866;16288;61420
m;126694;-48882;16294;62308
m;126705;-48897;16299;62127
m;126715;-48912;16304;62169
m;126726;-48926;16308;62687
m;126737;-48942;16314;61469
m;126748;-48957;16319;60861
m;126758;-48971;16323;60693
m;126771;-48987;16329;60043
m;126782;-49002;16334;60293
m;126793;-49017;16339;60200
m;126804;-49032;16344;59686
m;126815;-49046;16348;59069
m;126826;-49062;16354;58874
m;126837;-49077;16359;57888
m;126849;-49092;16364;57902
m;126860;-49107;16369;59578
m;126870;-49121;16373;59538
m;126881;-49137;16379;60096
m;126893;-49152;16384;60485
m;126903;-49167;16389;60893
m;126913;-49182;16394;60350
m;126923;-49196;16398;60380
m;126936;-49212;16404;60040
m;126947;-49227;16409;59035
m;126958;-49242;16414;59309
m;126968;-49256;16418;58524
m;126980;-49272;16424;58702
m;126990;-49287;16429;57824
m;127000;-49301;16433;57364
m;127011;-49317;16439;58471
m;127023;-49332;16444;58282
m;127034;-49347;16449;57792
m;127044;-49361;16453;57334
m;127055;-49377;16459;56805
m;127067;-49392;16464;56639
m;127077;-49407;16469;57630
m;127087;-49422;16474;57581
m;127097;-49436;16478;57072
m;127110;-49452;16484;57472
m;127121;-49467;16489;58192
m;127132;-49482;16494;59704
m;127142;-49496;16498;59985
m;127154;-49512;16504;60340
m;127164;-49527;16509;61472
m;127174;-49541;16513;61123
m;127185;-49557;16519;61206
m;127197;-49572;16524;61025
m;127208;-49587;16529;61160
m;127218;-49601;16533;61488
m;127229;-49617;16539;61118
m;127241;-49632;16544;61491
m;127252;-49647;16549;61290
m;127262;-49661;16553;61202
m;127273;-49677;16559;60516
m;127285;-49692;16564;59938
m;127296;-49707;16569;59463
m;127306;-49721;16573;60255
m;127318;-49737;16579;58992
m;127329;-49752;16584;57994
m;127340;-49767;16589;57499
m;127350;-49781;16593;56776
m;127362;-49797;16599;57548
m;127373;-49812;16604;58518
m;127383;-49826;16608;58571
m;127395;-49842;16614;58117
m;127407;-49857;16619;58986
m;127418;-49872;16624;58426
m;127429;-49887;16629;58953
m;127439;-49901;16633;58660
m;127451;-49917;16639;58723
m;127462;-49932;16644;58920
m;127472;-49946;16648;59844
m;127484;-49962;16654;59762
m;127496;-49977;16659;60103
m;127506;-49991;16663;60919
m;127517;-50007;16669;60985
m;127527;-50022;16674;62018
m;127538;-50037;16679;63369
m;127548;-50052;16684;63359
m;127558;-50066;16688;62951
m;127570;-50082;16694;62087
m;127582;-50097;16699;61411
m;127593;-50112;16704;63076
m;127604;-50127;16709;62826
m;127614;-50142;16714;61300
m;127625;-50156;16718;62189
m;127636;-50172;16724;61407
m;127647;-50187;16729;60731
m;127659;-50202;16734;61098
m;127669;-50216;16738;60634
m;127680;-50232;16744;61881
m;127691;-50247;16749;63330
m;127702;-50261;16753;62782
m;127713;-50277;16759;61975
m;127723;-50292;16764;61327
m;127734;-50307;16769;61829
m;127745;-50321;16773;62498
m;127757;-50337;16779;62318
m;127768;-50352;16784;62689
m;127778;-50366;16788;63039
m;127790;-50382;16794;61875
m;127800;-50397;16799;61512
m;127810;-50412;16804;61808
m;127820;-50426;16808;62028
m;127833;-50442;16814;62995
m;127844;-50457;16819;64466
m;127855;-50472;16824;64480
m;127865;-50486;16828;64347
m;127877;-50502;16834;62903
m;127887;-50517;16839;62578
m;127897;-50531;16843;62524
m;127909;-50547;16849;61830
m;127921;-50562;16854;63378
m;127932;-50577;16859;63135
m;127943;-50592;16864;63155
m;127953;-50606;16868;63119
m;127965;-50622;16874;63357
m;127975;-50637;16879;63638
m;127985;-50651;16883;62200
m;127997;-50667;16889;61583
m;128009;-50682;16894;61881
m;128019;-50696;16898;60609
m;128030;-50712;16904;60203
