m;millis;step_ha;step_la;load
m;201843;-151972;50657;59927
m;201854;-151987;50662;60643
m;201866;-152002;50667;61187
m;201877;-152017;50672;61288
m;201888;-152032;50677;61972
m;201899;-152047;50682;61974
m;201909;-152062;50687;62245
m;201920;-152077;50692;61838
m;201931;-152092;50697;61998
m;201943;-152107;50702;62192
m;201954;-152122;50707;63174
m;201964;-152137;50712;63085
m;201974;-152152;50717;63583
m;201986;-152167;50722;64278
m;201997;-152182;50727;64766
m;202007;-152196;50732;63619
m;202017;-152211;50737;64268
m;202028;-152226;50742;64515
m;202039;-152241;50747;64169
m;202050;-152256;50752;64830
m;202061;-152271;50757;65093
m;202073;-152286;50762;64463
m;202083;-152301;50767;64930
m;202093;-152316;50772;64636
m;202104;-152331;50777;65881
m;202116;-152346;50782;65034
m;202127;-152361;50787;64126
m;202138;-152376;50792;62965
m;202148;-152391;50797;61832
m;202159;-152406;50802;61325
m;202170;-152421;50807;60953
m;202181;-152436;50812;62048
m;202191;-152450;50816;61412
m;202202;-152465;50821;60962
m;202212;-152480;50826;61186
m;202223;-152495;50831;61156
m;202234;-152510;50836;61057
m;202246;-152525;50841;60285
m;202257;-152540;50846;59707
m;202267;-152555;50851;59362
m;202277;-152570;50856;58469
m;202289;-152585;50861;58434
m;202300;-152600;50866;57666
m;202311;-152615;50871;56985
m;202322;-152630;50876;57732
m;202334;-152645;50881;58385
m;202344;-152660;50886;58130
m;202354;-152675;50891;57539
m;202365;-152690;50896;57455
m;202377;-152705;50901;58017
m;202388;-152720;50906;59110
m;202399;-152735;50911;59282
m;202409;-152750;50916;59957
m;202420;-152765;50921;59929
m;202430;-152780;50926;59654
m;202441;-152795;50931;60214
m;202452;-152810;50936;58726
m;202463;-152824;50941;58268
m;202473;-152839;50946;59176
m;202484;-152854;50951;60703
m;202496;-152869;50956;60941
m;202507;-152884;50961;60384
m;202518;-152899;50966;59522
m;202529;-152914;50971;59470
m;202540;-152929;50976;59844
m;202550;-152944;50981;59572
m;202561;-152959;50986;59609
m;202572;-152974;50991;59472
m;202584;-152989;50996;59051
m;202595;-153004;51001;59696
m;202605;-153019;51006;60137
m;202615;-153034;51011;59686
m;202627;-153049;51016;59389
m;202638;-153064;51021;59330
m;202649;-153079;51026;58959
m;202660;-153094;51031;59540
m;202672;-153109;51036;59458
m;202682;-153124;51041;58347
m;202692;-153139;51046;58612
m;202703;-153154;51051;58440
m;202714;-153168;51056;57830
m;202724;-153183;51061;57292
m;202734;-153198;51066;56688
m;202745;-153213;51071;55390
m;202757;-153228;51076;54495
m;202768;-153243;51081;54136
m;202779;-153258;51086;54213
m;202789;-153273;51091;54225
m;202800;-153288;51096;54281
m;202811;-153303;51101;54829
m;202822;-153318;51106;54908
m;202833;-153333;51111;55724
m;202845;-153348;51116;57029
m;202856;-153363;51121;57527
m;202866;-153378;51126;56903
m;202876;-153393;51131;56094
m;202888;-153408;51136;56860
m;202899;-153423;51141;56443
m;202909;-153437;51145;57143
m;202919;-153452;51150;58207
m;202931;-153467;51155;57238
m;202942;-153482;51160;57925
m;202953;-153497;51165;57817
m;202964;-153512;51170;57885
m;202975;-153527;51175;57882
m;202985;-153542;51180;58323
m;202996;-153557;51185;58209
m;203008;-153572;51190;57735
m;203019;-153587;51195;57297
m;203030;-153602;51200;57698
m;203041;-153617;51205;59432
m;203052;-153632;51210;59671
m;203062;-153647;51215;58569
m;203073;-153662;51220;59564
m;203084;-153677;51225;59426
m;203096;-153692;51230;59549
m;203107;-153707;51235;59155
m;203118;-153722;51240;59891
m;203128;-153737;51245;59699
m;203139;-153752;51250;60241
m;203150;-153767;51255;59579
m;203161;-153782;51260;59605
m;203171;-153796;51265;60132
m;203182;-153811;51270;58670
m;203193;-153826;51275;58657
m;203204;-153841;51280;57673
m;203215;-153856;51285;57621
m;203227;-153871;51290;56951
m;203238;-153886;51295;57401
m;203248;-153901;51300;56709
m;203258;-153916;51305;56697
m;203270;-153931;51310;57121
m;203281;-153946;51315;57395
m;203292;-153961;51320;58004
m;203303;-153976;51325;58070
m;203315;-153991;51330;58088
m;203325;-154006;51335;58193
m;203335;-154021;51340;58541
m;203346;-154036;51345;58887
m;203358;-154051;51350;60053
m;203369;-154066;51355;59125
m;203380;-154081;51360;58499
m;203390;-154096;51365;58358
m;203401;-154111;51370;58499
m;203411;-154126;51375;59043
m;203422;-154141;51380;59858
m;203433;-154156;51385;59679
m;203445;-154171;51390;60053
m;203455;-154185;51395;60797
m;203466;-154200;51400;61838
m;203478;-154215;51405;61904
m;203489;-154230;51410;61368
m;203500;-154245;51415;62585
m;203510;-154260;51420;63077
m;203521;-154275;51425;63588
m;203532;-154290;51430;62604
