m;207451;-159659;53219;58099
m;207462;-159674;53224;57523
m;207473;-159689;53229;58790
m;207484;-159704;53234;60033
m;207496;-159719;53239;60302
m;207507;-159734;53244;61324
m;207517;-159749;53249;61413
m;207527;-159764;53254;60863
m;207539;-159779;53259;61779
m;207550;-159794;53264;62820
m;207561;-159809;53269;63224
m;207572;-159824;53274;63058
m;207583;-159839;53279;63383
m;207593;-159854;53284;63401
m;207603;-159869;53289;63408
m;207614;-159884;53294;63648
m;207626;-159899;53299;63478
m;207637;-159914;53304;63392
m;207648;-159929;53309;64665
m;207659;-159943;53314;64005
m;207670;-159958;53319;63784
m;207681;-159973;53324;63818
m;207692;-159988;53329;62674
m;207704;-160003;53334;62665
m;207714;-160018;53339;62913
m;207724;-160033;53344;62826
m;207735;-160048;53349;62632
m;207747;-160063;53354;62644
m;207758;-160078;53359;62595
m;207769;-160093;53364;62474
m;207779;-160108;53369;62706
m;207790;-160123;53374;63300
m;207800;-160138;53379;63346
m;207811;-160153;53384;64565
m;207822;-160168;53389;64409
m;207834;-160183;53394;64202
m;207845;-160198;53399;64186
m;207855;-160213;53404;64070
m;207865;-160228;53409;64310
m;207877;-160243;53414;63011
m;207888;-160258;53419;62795
m;207899;-160273;53424;63521
m;207910;-160288;53429;61347
m;207922;-160303;53434;60935
m;207932;-160318;53439;60638
m;207942;-160332;53444;61901
m;207953;-160347;53449;62971
m;207965;-160362;53454;62269
m;207975;-160377;53459;62529
m;207985;-160392;53464;62381
m;207996;-160407;53469;62702
m;208008;-160422;53474;62731
m;208019;-160437;53479;63608
m;208030;-160452;53484;63450
m;208040;-160467;53489;62697
m;208051;-160482;53494;63331
m;208062;-160497;53499;63377
m;208073;-160512;53504;63276
m;208084;-160527;53509;63085
m;208096;-160542;53514;64090
m;208107;-160557;53519;64898
m;208117;-160572;53524;64800
m;208128;-160587;53529;64730
m;208138;-160601;53533;64949
m;208149;-160616;53538;63227
m;208159;-160631;53543;64513
m;208169;-160646;53548;63622
m;208181;-160661;53553;63778
m;208192;-160676;53558;64322
m;208203;-160691;53563;63162
m;208215;-160706;53568;62761
m;208226;-160721;53573;62765
m;208236;-160736;53578;62225
m;208246;-160751;53583;63188
m;208258;-160766;53588;62161
m;208269;-160781;53593;62724
m;208280;-160796;53598;62408
m;208291;-160811;53603;62687
m;208302;-160826;53608;62885
m;208312;-160841;53613;62256
m;208322;-160856;53618;62662
m;208333;-160871;53623;62067
m;208345;-160886;53628;61986
m;208356;-160901;53633;60885
m;208367;-160916;53638;61876
m;208377;-160931;53643;62077
m;208388;-160946;53648;62306
