m;millis;step_ha;step_la;load
m;161389;-96477;32159;71167
m;161400;-96492;32164;73351
m;161411;-96506;32168;72720
m;161422;-96522;32174;73073
m;161433;-96537;32179;72555
m;161443;-96552;32184;72959
m;161454;-96566;32188;72628
m;161465;-96582;32194;72712
m;161476;-96597;32199;72905
m;161487;-96612;32204;71408
m;161499;-96627;32209;68548
m;161509;-96641;32213;68417
m;161520;-96657;32219;68874
m;161531;-96672;32224;69533
m;161542;-96687;32229;69077
m;161552;-96702;32234;68535
m;161562;-96716;32238;68562
m;161574;-96732;32244;68106
m;161586;-96747;32249;67578
m;161596;-96761;32253;69974
m;161607;-96777;32259;71609
m;161618;-96792;32264;74301
m;161629;-96807;32269;77475
m;161639;-96821;32273;76707
m;161651;-96837;32279;74890
m;161662;-96852;32284;72589
m;161674;-96867;32289;73233
m;161685;-96882;32294;73311
m;161695;-96896;32298;69795
m;161707;-96912;32304;68880
m;161717;-96927;32309;69312
m;161727;-96942;32314;69614
m;161738;-96957;32319;70336
m;161748;-96971;32323;72774
m;161761;-96987;32329;74397
m;161772;-97002;32334;74745
m;161783;-97017;32339;73837
m;161795;-97032;32344;71681
m;161805;-97046;32348;72771
m;161816;-97062;32354;71452
m;161826;-97077;32359;69483
m;161838;-97092;32364;69786
m;161848;-97106;32368;70866
m;161860;-97122;32374;71056
m;161871;-97137;32379;66889
m;161882;-97151;32383;66878
m;161893;-97167;32389;70059
m;161903;-97182;32394;70280
m;161913;-97197;32399;68268
m;161924;-97211;32403;68658
m;161936;-97227;32409;68559
m;161947;-97242;32414;69711
m;161958;-97257;32419;69394
m;161969;-97271;32423;69398
m;161980;-97287;32429;70548
m;161990;-97302;32434;70445
m;162000;-97317;32439;72699
m;162012;-97332;32444;73297
m;162022;-97346;32448;73274
m;162034;-97362;32454;71740
m;162045;-97377;32459;69144
m;162057;-97392;32464;68392
m;162067;-97406;32468;67181
m;162078;-97422;32474;66062
m;162088;-97437;32479;64518
m;162100;-97452;32484;65059
m;162111;-97467;32489;66416
m;162121;-97481;32493;68289
m;162132;-97497;32499;70770
m;162144;-97512;32504;71381
m;162155;-97527;32509;66333
m;162165;-97541;32513;65923
m;162177;-97557;32519;66915
m;162187;-97571;32523;69185
m;162199;-97587;32529;68147
m;162210;-97602;32534;67791
m;162222;-97617;32539;69807
m;162232;-97631;32543;69589
m;162243;-97647;32549;68869
m;162253;-97662;32554;70692
m;162264;-97677;32559;70543
m;162274;-97691;32563;70081
m;162286;-97707;32569;68358
m;162297;-97722;32574;67721
m;162309;-97737;32579;68132
m;162320;-97752;32584;67423
m;162330;-97766;32588;65527
m;162341;-97782;32594;65463
m;162352;-97797;32599;66042
m;162362;-97812;32604;68052
m;162372;-97826;32608;69809
m;162384;-97842;32614;72975
m;162396;-97857;32619;76123
m;162407;-97872;32624;76328
m;162417;-97886;32628;73099
m;162428;-97902;32634;72276
m;162439;-97917;32639;72393
m;162449;-97931;32643;73174
m;162461;-97947;32649;74362
m;162472;-97962;32654;75431
m;162484;-97977;32659;76141
m;162494;-97991;32663;75068
m;162505;-98007;32669;74356
m;162516;-98022;32674;71970
m;162527;-98037;32679;71700
m;162537;-98051;32683;70976
m;162549;-98067;32689;68635
m;162560;-98081;32693;66199
m;162572;-98097;32699;63476
m;162583;-98112;32704;62437
m;162594;-98127;32709;61482
m;162605;-98141;32713;60559
m;162616;-98157;32719;60064
m;162626;-98172;32724;59282
m;162637;-98187;32729;58342
m;162648;-98201;32733;57926
m;162660;-98217;32739;57753
m;162671;-98232;32744;57223
m;162682;-98247;32749;58187
m;162693;-98261;32753;59322
m;162704;-98277;32759;60068
m;162714;-98292;32764;60915
m;162725;-98307;32769;61999
m;162736;-98321;32773;61783
m;162748;-98337;32779;61339
m;162759;-98352;32784;62290
m;162769;-98366;32788;63644
m;162781;-98382;32794;64138
m;162791;-98397;32799;64863
m;162801;-98412;32804;64662
m;162811;-98426;32808;63748
m;162824;-98442;32814;63108
m;162835;-98457;32819;62418
m;162846;-98472;32824;61648
m;162857;-98487;32829;61647
m;162868;-98501;32833;61048
m;162879;-98517;32839;61984
m;162889;-98532;32844;61638
m;162899;-98547;32849;61202
m;162910;-98561;32853;61743
m;162922;-98577;32859;61946
m;162933;-98592;32864;61301
m;162945;-98607;32869;60972
m;162955;-98621;32873;61155
m;162966;-98637;32879;61414
m;162976;-98652;32884;60897
m;162987;-98667;32889;59945
m;162997;-98681;32893;59276
m;163009;-98697;32899;59110
m;163020;-98712;32904;58914
m;163031;-98726;32908;58574
m;163042;-98742;32914;58515
m;163053;-98757;32919;58302
m;163063;-98772;32924;59074
m;163074;-98786;32928;60053
m;163086;-98802;32934;60454
m;163097;-98817;32939;60740
m;163107;-98831;32943;61923
m;163119;-98847;32949;61443
m;163129;-98861;32953;60790
m;163140;-98877;32959;61508
m;163150;-98892;32964;61827
m;163161;-98907;32969;62177
m;163171;-98921;32973;62554
m;163183;-98937;32979;63697
m;163194;-98952;32984;63829
m;163205;-98966;32988;63614
m;163216;-98982;32994;64054
m;163227;-98997;32999;65448
m;163237;-99011;33003;66126
m;163249;-99027;33009;65685
m;163259;-99042;33014;65738
m;163270;-99057;33019;65198
m;163280;-99071;33023;65689
m;163293;-99087;33029;65302
m;163304;-99102;33034;64605
m;163314;-99116;33038;63828
m;163325;-99132;33044;64518
m;163336;-99147;33049;64861
m;163346;-99162;33054;64224
m;163357;-99177;33059;64334
m;163367;-99191;33063;63237
m;163380;-99207;33069;60816
m;163391;-99222;33074;60130
m;163402;-99237;33079;60545
m;163412;-99251;33083;60775
m;163424;-99267;33089;60189
m;163434;-99282;33094;59296
m;163444;-99296;33098;58297
m;163457;-99312;33104;57892
m;163468;-99327;33109;58516
m;163478;-99341;33113;58675
m;163489;-99357;33119;59323
m;163501;-99372;33124;59613
m;163511;-99387;33129;59156
m;163521;-99401;33133;59298
m;163533;-99417;33139;61165
m;163545;-99432;33144;62214
m;163555;-99446;33148;61501
m;163566;-99462;33154;62415
m;163577;-99477;33159;62323
m;163588;-99491;33163;62631
m;163599;-99507;33169;63006
m;163609;-99522;33174;63474
m;163620;-99537;33179;63258
m;163631;-99551;33183;62645
m;163643;-99567;33189;62585
m;163654;-99582;33194;62035
m;163664;-99596;33198;62278
m;163676;-99612;33204;61859
m;163686;-99627;33209;60676
m;163696;-99642;33214;61233
m;163706;-99656;33218;61936
m;163719;-99672;33224;62746
m;163730;-99687;33229;63738
m;163740;-99701;33233;63740
m;163751;-99717;33239;62786
m;163763;-99732;33244;62199
m;163773;-99746;33248;61816
m;163784;-99762;33254;61784
m;163794;-99777;33259;63290
m;163806;-99792;33264;63171
m;163816;-99806;33268;63886
m;163828;-99822;33274;63599
m;163840;-99837;33279;63557
m;163850;-99851;33283;63860
m;163861;-99867;33289;63059
m;163871;-99882;33294;62842
m;163881;-99897;33299;63380
m;163892;-99911;33303;63915
m;163904;-99927;33309;62306
m;163915;-99942;33314;61641
m;163927;-99957;33319;60830
m;163937;-99971;33323;60696
m;163948;-99987;33329;61569
m;163958;-100002;33334;61643
m;163969;-100016;33338;61270
m;163980;-100031;33343;61883
m;163991;-100046;33348;62952
m;164001;-100061;33353;62420
m;164012;-100076;33358;61071
m;164023;-100091;33363;61047
m;164034;-100106;33368;60809
m;164045;-100121;33373;60927
m;164057;-100136;33378;61253
m;164068;-100151;33383;63110
m;164078;-100166;33388;63138
m;164088;-100181;33393;63150
m;164100;-100196;33398;63130
m;164111;-100211;33403;63699
m;164122;-100226;33408;62930
m;164133;-100241;33413;62551
m;164145;-100256;33418;62778
m;164155;-100271;33423;62681
m;164165;-100286;33428;61810
m;164176;-100301;33433;61339
m;164188;-100316;33438;62376
m;164199;-100331;33443;61843
m;164210;-100346;33448;62078
m;164220;-100361;33453;61567
m;164231;-100376;33458;61759
m;164241;-100390;33463;61606
m;164252;-100405;33468;61773
m;164263;-100420;33473;62917
m;164274;-100435;33478;61969
m;164284;-100450;33483;60995
m;164295;-100465;33488;59859
m;164306;-100480;33493;59015
m;164318;-100495;33498;57363
m;164329;-100510;33503;56629
m;164340;-100525;33508;56104
m;164350;-100540;33513;55081
m;164361;-100555;33518;56007
m;164372;-100570;33523;57249
m;164383;-100585;33528;57916
m;164395;-100600;33533;57891
m;164406;-100615;33538;58581
m;164417;-100630;33543;58760
m;164427;-100645;33548;59448
m;164438;-100660;33553;59385
m;164449;-100675;33558;59775
m;164460;-100690;33563;60227
m;164471;-100705;33568;61325
m;164483;-100720;33573;61906
m;164493;-100735;33578;63241
m;164503;-100750;33583;62806
m;164513;-100764;33588;61827
