m;millis;step_ha;step_la;load
m;187217;-131902;43967;63886
m;187229;-131917;43972;65307
m;187240;-131932;43977;65480
m;187251;-131947;43982;64697
m;187261;-131962;43987;65437
m;187272;-131977;43992;66306
m;187283;-131992;43997;65285
m;187294;-132007;44002;64667
m;187305;-132022;44007;64668
m;187317;-132037;44012;63850
m;187327;-132052;44017;63518
m;187337;-132067;44022;64773
m;187347;-132082;44027;63032
m;187358;-132096;44032;62830
m;187369;-132111;44037;62206
m;187379;-132126;44042;61159
m;187389;-132141;44047;60539
m;187401;-132156;44052;60460
m;187412;-132171;44057;59648
m;187423;-132186;44062;58875
m;187435;-132201;44067;58952
m;187445;-132216;44072;58456
m;187455;-132231;44077;58091
m;187466;-132246;44082;57341
m;187478;-132261;44087;57632
m;187489;-132276;44092;57565
m;187500;-132291;44097;58435
m;187510;-132306;44102;58919
m;187521;-132321;44107;58936
m;187532;-132336;44112;59313
m;187543;-132351;44117;60555
m;187553;-132365;44121;60629
m;187564;-132380;44126;61246
m;187574;-132395;44131;63099
m;187585;-132410;44136;63304
m;187596;-132425;44141;61684
m;187608;-132440;44146;61894
m;187619;-132455;44151;61603
m;187629;-132470;44156;62125
m;187639;-132485;44161;61640
m;187651;-132500;44166;59977
m;187662;-132515;44171;59989
m;187673;-132530;44176;59625
m;187684;-132545;44181;58598
m;187696;-132560;44186;58509
m;187706;-132575;44191;57260
m;187716;-132590;44196;56651
m;187727;-132605;44201;55677
m;187739;-132620;44206;54616
m;187750;-132635;44211;53791
m;187761;-132650;44216;52998
m;187772;-132665;44221;53552
m;187783;-132680;44226;53392
m;187793;-132695;44231;53735
m;187804;-132710;44236;54763
m;187815;-132725;44241;54357
m;187826;-132739;44246;55728
m;187836;-132754;44251;56394
m;187847;-132769;44256;57644
m;187858;-132784;44261;59051
m;187870;-132799;44266;59244
m;187881;-132814;44271;58825
m;187892;-132829;44276;59454
m;187902;-132844;44281;60267
m;187913;-132859;44286;60167
m;187924;-132874;44291;58587
