m;144261;-72987;24329;56504
m;144272;-73002;24334;56252
m;144283;-73017;24339;56922
m;144293;-73031;24343;57496
m;144305;-73047;24349;57994
m;144315;-73062;24354;58925
m;144326;-73077;24359;58842
m;144337;-73092;24364;60027
m;144348;-73106;24368;60599
m;144359;-73122;24374;60518
m;144370;-73137;24379;59767
m;144381;-73152;24384;59851
m;144392;-73166;24388;59706
m;144403;-73182;24394;60608
m;144413;-73197;24399;61932
m;144424;-73212;24404;61786
m;144435;-73226;24408;62513
m;144447;-73242;24414;61251
m;144458;-73257;24419;60774
m;144470;-73272;24424;60874
m;144480;-73287;24429;61055
m;144490;-73301;24433;60711
m;144501;-73317;24439;60378
m;144513;-73332;24444;58486
m;144524;-73347;24449;57413
m;144534;-73361;24453;58338
m;144545;-73377;24459;59675
m;144557;-73392;24464;59008
m;144567;-73407;24469;58341
m;144577;-73422;24474;58897
m;144587;-73436;24478;58832
m;144600;-73452;24484;58188
m;144611;-73467;24489;58896
m;144622;-73482;24494;58926
m;144633;-73497;24499;59242
m;144645;-73512;24504;59568
m;144655;-73526;24508;58981
m;144666;-73542;24514;59226
m;144676;-73557;24519;60304
m;144688;-73572;24524;61810
m;144699;-73587;24529;61976
m;144709;-73601;24533;61754
m;144720;-73617;24539;62482
m;144732;-73632;24544;64253
m;144743;-73647;24549;63603
m;144753;-73662;24554;63854
m;144763;-73676;24558;64036
m;144776;-73692;24564;64532
m;144787;-73707;24569;64341
m;144798;-73722;24574;64996
m;144809;-73737;24579;65114
m;144821;-73752;24584;66422
m;144831;-73766;24588;67577
m;144842;-73782;24594;65870
m;144852;-73797;24599;66152
m;144864;-73812;24604;64867
m;144875;-73827;24609;64337
m;144885;-73841;24613;66014
m;144897;-73857;24619;68074
m;144908;-73872;24624;68188
m;144919;-73887;24629;66725
m;144929;-73902;24634;67034
m;144940;-73916;24638;68148
m;144952;-73932;24644;67468
m;144962;-73946;24648;66661
m;144974;-73962;24654;68405
m;144986;-73977;24659;70138
m;144997;-73992;24664;67097
m;145008;-74007;24669;65404
m;145018;-74021;24673;63531
m;145030;-74037;24679;61493
m;145040;-74052;24684;60817
m;145051;-74067;24689;60675
m;145061;-74081;24693;60454
m;145074;-74097;24699;60056
m;145085;-74112;24704;59191
m;145096;-74127;24709;58473
m;145106;-74141;24713;57521
m;145118;-74157;24719;57752
m;145128;-74172;24724;58546
m;145139;-74187;24729;59030
m;145149;-74201;24733;58686
m;145162;-74217;24739;57799
m;145173;-74232;24744;58913
m;145184;-74247;24749;59001
m;145195;-74262;24754;58129
m;145205;-74276;24758;58618
m;145216;-74292;24764;58752
m;145227;-74307;24769;58285
m;145239;-74322;24774;58363
m;145250;-74337;24779;57790
m;145260;-74351;24783;57249
m;145271;-74367;24789;57967
m;145282;-74382;24794;59211
m;145292;-74397;24799;59772
m;145302;-74411;24803;59435
m;145314;-74427;24809;58586
m;145326;-74442;24814;58406
m;145336;-74456;24818;58443
m;145347;-74472;24824;58609
m;145358;-74487;24829;59291
m;145370;-74502;24834;58538
m;145380;-74517;24839;59371
m;145390;-74531;24843;60804
m;145402;-74547;24849;60897
m;145414;-74562;24854;61544
m;145425;-74577;24859;62191
m;145435;-74591;24863;62427
m;145446;-74607;24869;62765
m;145458;-74622;24874;63463
m;145468;-74637;24879;63831
m;145478;-74651;24883;62200
m;145490;-74667;24889;62423
m;145502;-74682;24894;62068
m;145512;-74696;24898;61785
m;145523;-74712;24904;62582
m;145534;-74727;24909;62271
m;145546;-74742;24914;61609
m;145556;-74757;24919;62610
m;145566;-74771;24923;61361
m;145577;-74787;24929;59976
