m;millis;step_ha;step_la;load
m;90855;-479;159;45194
m;90866;-490;163;45922
m;90876;-501;167;45932
m;90887;-512;170;45768
m;90898;-523;174;46388
m;90909;-534;178;46928
m;90921;-546;182;47443
m;90932;-556;185;47733
m;90944;-568;189;47585
m;90955;-579;193;47836
m;90967;-590;196;48168
m;90978;-601;200;48515
m;90989;-612;204;48678
m;91000;-623;207;48796
m;91012;-634;211;48938
m;91023;-645;215;49318
m;91035;-657;219;50015
m;91046;-668;222;50024
m;91058;-679;226;50271
m;91069;-690;230;50814
m;91079;-701;233;50925
m;91090;-713;237;51170
m;91101;-724;241;51297
m;91111;-735;245;51243
m;91122;-746;248;51240
m;91134;-758;252;51821
m;91146;-769;256;52268
m;91157;-780;260;52945
m;91168;-792;264;53617
m;91179;-803;267;53757
m;91190;-814;271;54037
m;91201;-825;275;54241
m;91213;-837;279;54854
m;91224;-848;282;56027
m;91235;-860;286;56559
m;91246;-871;290;56813
m;91257;-882;294;56817
m;91269;-894;298;56732
m;91279;-905;301;57321
m;91290;-916;305;57971
m;91302;-928;309;57933
m;91313;-939;313;58267
m;91325;-951;317;58802
m;91336;-962;320;58915
m;91347;-974;324;59358
m;91359;-985;328;59754
m;91370;-996;332;60334
m;91381;-1008;336;60705
m;91392;-1019;339;60922
m;91404;-1031;343;60832
m;91414;-1042;347;60774
m;91426;-1054;351;60883
m;91437;-1065;355;61402
m;91448;-1077;359;62413
m;91459;-1088;362;63180
m;91470;-1100;366;63704
m;91481;-1111;370;63809
m;91492;-1123;374;63389
m;91503;-1135;378;62177
m;91513;-1146;382;60750
m;91525;-1158;386;60025
m;91536;-1169;389;62082
m;91547;-1181;393;63642
m;91559;-1193;397;63189
m;91570;-1204;401;61404
m;91581;-1216;405;57887
m;91592;-1228;409;57985
m;91602;-1239;413;57817
m;91614;-1251;417;58351
m;91625;-1263;421;58841
m;91635;-1274;424;58472
m;91646;-1286;428;58212
m;91657;-1297;432;58132
m;91668;-1309;436;58471
m;91680;-1321;440;58401
m;91692;-1333;444;58282
m;91702;-1344;448;57626
m;91713;-1356;452;57573
m;91724;-1368;456;57646
m;91736;-1380;460;58625
m;91747;-1392;464;58285
m;91757;-1403;467;57742
m;91768;-1415;471;58257
m;91780;-1427;475;57579
m;91791;-1439;479;55850
m;91802;-1451;483;56391
m;91813;-1463;487;56523
m;91825;-1475;491;57012
m;91835;-1486;495;56927
m;91846;-1498;499;57676
m;91857;-1510;503;55860
m;91869;-1522;507;55176
m;91880;-1534;511;55628
m;91891;-1546;515;54593
m;91902;-1558;519;53694
m;91914;-1570;523;53088
m;91925;-1582;527;52973
m;91936;-1594;531;53344
m;91947;-1606;535;52443
m;91958;-1618;539;53274
m;91969;-1630;543;52887
m;91980;-1642;547;53217
m;91992;-1654;551;53312
m;92003;-1666;555;53933
m;92014;-1678;559;53392
m;92025;-1690;563;53096
m;92038;-1703;567;52305
m;92049;-1715;571;51751
m;92060;-1727;575;51889
m;92071;-1739;579;52216
m;92083;-1751;583;53810
m;92094;-1763;587;53653
m;92105;-1775;591;54261
m;92118;-1788;596;54236
m;92129;-1800;600;54031
m;92140;-1812;604;55202
m;92151;-1824;608;54846
m;92162;-1836;612;54992
m;92173;-1849;616;56192
m;92184;-1861;620;55645
m;92195;-1873;624;56358
m;92207;-1885;628;57119
m;92219;-1898;632;56015
m;92230;-1910;636;55641
m;92240;-1922;640;55543
m;92252;-1935;645;56223
m;92263;-1947;649;57746
m;92274;-1959;653;57491
m;92285;-1972;657;57214
m;92296;-1984;661;56432
m;92307;-1996;665;56952
m;92319;-2009;669;58140
m;92329;-2021;673;58167
m;92341;-2034;678;57539
m;92352;-2046;682;57377
m;92362;-2058;686;57600
m;92374;-2071;690;57564
m;92385;-2083;694;56875
m;92396;-2096;698;57331
m;92406;-2108;702;58965
m;92419;-2121;707;58390
m;92429;-2133;711;56977
m;92440;-2146;715;57697
m;92450;-2158;719;57262
m;92462;-2171;723;59256
m;92474;-2184;728;59520
m;92484;-2196;732;58148
m;92495;-2209;736;58629
m;92506;-2221;740;59696
m;92517;-2234;744;59495
m;92527;-2246;748;59399
m;92538;-2259;753;59764
m;92550;-2272;757;58695
m;92560;-2284;761;60765
m;92571;-2297;765;60277
m;92583;-2310;770;59985
m;92594;-2322;774;61324
m;92605;-2335;778;60551
m;92616;-2348;782;61036
m;92627;-2361;787;59724
m;92639;-2373;791;59192
m;92650;-2386;795;59077
m;92661;-2399;799;58998
m;92672;-2412;804;58226
m;92683;-2425;808;58011
m;92693;-2437;812;57062
m;92704;-2450;816;56093
m;92716;-2463;821;55485
m;92727;-2476;825;54388
m;92738;-2489;829;54630
m;92748;-2502;834;54488
m;92760;-2515;838;54407
m;92770;-2527;842;54992
m;92781;-2540;846;55191
m;92791;-2553;851;55807
m;92803;-2566;855;55317
m;92814;-2579;859;56065
m;92825;-2592;864;55362
m;92836;-2605;868;54422
m;92848;-2618;872;55259
m;92859;-2631;877;55821
m;92870;-2644;881;55844
m;92880;-2657;885;56336
m;92891;-2670;890;57385
m;92901;-2683;894;57554
m;92912;-2697;899;56930
m;92922;-2710;903;56527
m;92933;-2723;907;56589
m;92943;-2736;912;58207
m;92953;-2749;916;57977
m;92963;-2762;920;56799
m;92974;-2775;925;56607
m;92985;-2789;929;57147
m;92996;-2802;934;57442
m;93007;-2815;938;57097
m;93019;-2828;942;57073
m;93030;-2841;947;58259
m;93042;-2855;951;57750
m;93053;-2868;956;56922
m;93064;-2881;960;57495
m;93074;-2894;964;57041
m;93085;-2908;969;58043
m;93096;-2921;973;58802
m;93108;-2934;978;59617
m;93119;-2948;982;58887
m;93129;-2961;987;58895
m;93140;-2975;991;59135
m;93152;-2988;996;59291
m;93162;-3001;1000;59483
m;93173;-3015;1005;59409
m;93185;-3028;1009;59755
m;93196;-3042;1014;59694
m;93206;-3055;1018;60651
m;93216;-3068;1022;61822
m;93229;-3082;1027;62085
m;93239;-3095;1031;61226
m;93250;-3109;1036;60557
m;93261;-3122;1040;61281
m;93273;-3136;1045;60298
m;93284;-3149;1049;60421
m;93295;-3163;1054;60823
m;93305;-3176;1058;59638
m;93318;-3190;1063;59840
m;93329;-3204;1068;59234
m;93340;-3217;1072;59420
m;93351;-3231;1077;58141
m;93363;-3244;1081;56864
m;93374;-3258;1086;57308
m;93386;-3272;1090;57147
m;93396;-3285;1095;57305
m;93408;-3299;1099;56429
m;93419;-3313;1104;56516
m;93429;-3326;1108;58262
m;93441;-3340;1113;58825
m;93452;-3354;1118;57833
m;93463;-3367;1122;58076
m;93474;-3381;1127;58484
m;93486;-3395;1131;58295
m;93497;-3409;1136;58831
m;93508;-3423;1141;58230
m;93518;-3436;1145;58284
m;93530;-3450;1150;58791
m;93541;-3464;1154;58386
m;93552;-3478;1159;58778
m;93563;-3492;1164;59934
m;93574;-3506;1168;58089
m;93585;-3520;1173;57695
m;93596;-3534;1178;58598
m;93606;-3547;1182;58072
m;93617;-3561;1187;58271
m;93627;-3575;1191;57719
m;93638;-3589;1196;56990
m;93649;-3603;1201;57473
m;93662;-3618;1206;58129
m;93673;-3632;1210;58437
m;93684;-3646;1215;58392
m;93696;-3660;1220;57343
m;93707;-3674;1224;57359
m;93718;-3688;1229;57190
m;93729;-3702;1234;56272
m;93741;-3716;1238;56425
m;93752;-3730;1243;56531
m;93763;-3744;1248;57072
m;93775;-3759;1253;58070
m;93787;-3773;1257;59442
m;93798;-3787;1262;59817
m;93809;-3801;1267;59793
m;93820;-3815;1271;61087
m;93832;-3830;1276;60451
m;93842;-3844;1281;59579
m;93853;-3858;1286;60878
m;93865;-3873;1291;60115
m;93876;-3887;1295;60480
m;93886;-3901;1300;60762
m;93897;-3916;1305;60488
m;93908;-3930;1310;59754
m;93920;-3945;1315;58991
m;93930;-3959;1319;58174
m;93941;-3973;1324;58223
m;93953;-3988;1329;59035
m;93963;-4002;1334;59637
m;93974;-4017;1339;58980
m;93985;-4031;1343;59702
m;93997;-4046;1348;59565
m;94008;-4060;1353;60082
m;94019;-4075;1358;61040
m;94029;-4089;1363;60498
m;94041;-4104;1368;60928
m;94052;-4119;1373;61081
m;94062;-4133;1377;60352
m;94073;-4148;1382;60263
m;94085;-4162;1387;60720
m;94096;-4177;1392;61626
m;94107;-4192;1397;62816
m;94117;-4206;1402;62593
m;94129;-4221;1407;61815
m;94140;-4236;1412;61695
m;94151;-4251;1417;61707
m;94161;-4265;1421;61030
m;94173;-4280;1426;59234
m;94184;-4295;1431;57792
m;94195;-4310;1436;58781
m;94206;-4325;1441;58048
m;94218;-4340;1446;58105
m;94228;-4354;1451;58459
m;94239;-4369;1456;59391
m;94249;-4384;1461;60204
m;94261;-4399;1466;59588
m;94272;-4414;1471;59205
m;94283;-4429;1476;60023
m;94295;-4444;1481;60214
m;94306;-4459;1486;59338
m;94316;-4474;1491;59887
m;94327;-4489;1496;60337
m;94339;-4504;1501;60309
m;94350;-4519;1506;59577
m;94361;-4534;1511;58750
m;94372;-4549;1516;59156
m;94384;-4564;1521;58816
m;94396;-4580;1526;58790
m;94407;-4595;1531;58279
m;94418;-4610;1536;57706
m;94430;-4625;1541;57791
m;94441;-4640;1546;58129
m;94452;-4655;1551;58787
