m;millis;step_ha;step_la;load
m;170349;-25351;5783;18024
m;170360;-25362;5787;18019
m;170371;-25372;5790;18135
m;170382;-25383;5794;18111
m;170393;-25394;5798;18108
m;170404;-25405;5801;18020
m;170415;-25415;5805;18064
m;170426;-25426;5808;18097
m;170437;-25437;5812;17989
m;170448;-25448;5816;18014
m;170459;-25458;5819;17932
m;170470;-25469;5823;18088
m;170481;-25480;5826;18100
m;170492;-25491;5830;17905
m;170504;-25502;5834;18161
m;170514;-25512;5837;18190
m;170525;-25523;5841;18320
m;170536;-25534;5844;18176
m;170548;-25545;5848;18224
m;170559;-25556;5852;18144
m;170570;-25567;5855;18129
m;170580;-25577;5859;18218
m;170592;-25588;5862;18130
m;170603;-25599;5866;18118
m;170614;-25610;5870;18025
m;170626;-25621;5873;18041
m;170637;-25632;5877;18169
m;170648;-25643;5881;18077
m;170659;-25654;5884;18091
m;170670;-25665;5888;18005
m;170680;-25676;5892;18081
m;170691;-25687;5895;17956
m;170702;-25698;5899;18029
m;170714;-25709;5903;17987
m;170725;-25720;5906;18108
m;170736;-25731;5910;18119
m;170746;-25742;5914;18004
m;170757;-25753;5917;17995
m;170767;-25764;5921;18043
m;170777;-25775;5925;18110
m;170788;-25786;5928;18087
m;170800;-25797;5932;18184
m;170811;-25808;5936;18217
m;170822;-25819;5939;18159
m;170833;-25830;5943;18129
m;170845;-25841;5947;18074
m;170856;-25852;5950;18226
m;170867;-25863;5954;18151
m;170878;-25874;5958;18168
m;170891;-25886;5962;18126
m;170902;-25897;5965;18066
m;170913;-25908;5969;18240
m;170925;-25919;5973;18156
m;170936;-25930;5976;18153
m;170947;-25941;5980;18140
m;170959;-25953;5984;18147
m;170970;-25964;5988;18127
m;170980;-25975;5991;18153
m;170990;-25986;5995;18329
m;171000;-25997;5999;18197
m;171012;-26009;6003;18137
m;171023;-26020;6006;18048
m;171034;-26031;6010;18077
m;171046;-26043;6014;18129
m;171057;-26054;6018;17993
m;171067;-26065;6021;18117
m;171077;-26076;6025;18192
m;171088;-26088;6029;18396
m;171100;-26099;6033;18134
m;171110;-26110;6036;17988
m;171121;-26122;6040;18088
m;171131;-26133;6044;18028
m;171144;-26145;6048;18102
m;171154;-26156;6052;18042
m;171164;-26167;6055;18232
m;171175;-26179;6059;18085
m;171187;-26190;6063;17998
m;171198;-26202;6067;18106
m;171208;-26213;6071;18113
m;171219;-26224;6074;18137
m;171231;-26236;6078;18046
m;171241;-26247;6082;18100
m;171253;-26259;6086;17998
m;171264;-26270;6090;18002
m;171275;-26282;6094;18144
m;171286;-26293;6097;18111
m;171297;-26305;6101;18118
m;171309;-26316;6105;18093
m;171320;-26328;6109;18097
m;171331;-26340;6113;18027
m;171341;-26351;6117;18145
m;171353;-26363;6121;18195
m;171364;-26374;6124;18155
m;171375;-26386;6128;18141
m;171386;-26397;6132;17960
m;171398;-26409;6136;17986
m;171409;-26421;6140;18034
m;171419;-26432;6144;18131
m;171431;-26444;6148;18073
m;171443;-26456;6152;18015
m;171453;-26467;6155;18160
m;171464;-26479;6159;18153
m;171475;-26490;6163;18275
m;171487;-26502;6167;18172
m;171498;-26514;6171;18187
m;171509;-26526;6175;18168
m;171520;-26537;6179;18040
m;171531;-26549;6183;18194
m;171542;-26561;6187;18059
m;171553;-26573;6191;18047
m;171564;-26584;6194;18057
m;171575;-26596;6198;18220
m;171586;-26608;6202;18037
m;171597;-26620;6206;18086
m;171608;-26631;6210;18208
m;171619;-26643;6214;18170
m;171629;-26655;6218;18273
m;171640;-26667;6222;18001
m;171652;-26679;6226;17977
m;171663;-26691;6230;17980
m;171673;-26703;6234;18017
m;171684;-26715;6238;18063
m;171695;-26726;6242;18179
m;171706;-26738;6246;18133
m;171716;-26750;6250;18065
m;171726;-26762;6254;18128
m;171738;-26774;6258;17981
m;171749;-26786;6262;18021
m;171760;-26798;6266;18149
m;171771;-26810;6270;18231
m;171782;-26822;6274;18242
m;171792;-26834;6278;18058
m;171802;-26846;6282;17982
m;171813;-26858;6286;17942
m;171825;-26870;6290;18021
m;171836;-26882;6294;18062
m;171847;-26894;6298;17936
m;171858;-26906;6302;18040
m;171870;-26918;6306;18020
m;171882;-26931;6310;18131
m;171893;-26943;6314;18292
m;171905;-26955;6318;18241
m;171916;-26967;6322;18095
m;171927;-26979;6326;18040
m;171938;-26991;6330;18004
m;171950;-27003;6334;17942
m;171962;-27016;6338;18258
m;171973;-27028;6342;18223
m;171983;-27040;6346;18126
m;171994;-27052;6350;18140
m;172005;-27065;6355;17968
m;172015;-27077;6359;18141
m;172025;-27089;6363;18165
