m;millis;step_ha;step_la;load
m;121017;-41081;13693;62084
m;121028;-41097;13699;61998
m;121039;-41112;13704;62072
m;121051;-41127;13709;60902
m;121061;-41141;13713;61489
m;121072;-41157;13719;61481
m;121083;-41172;13724;60693
m;121095;-41187;13729;60908
m;121105;-41202;13734;60079
m;121115;-41216;13738;61221
m;121127;-41232;13744;60244
m;121139;-41247;13749;59451
m;121150;-41262;13754;59427
m;121161;-41277;13759;60377
m;121171;-41291;13763;59580
m;121183;-41307;13769;58957
m;121193;-41322;13774;59181
m;121203;-41337;13779;59927
m;121213;-41351;13783;60002
m;121226;-41367;13789;60144
m;121237;-41382;13794;60581
m;121247;-41396;13798;61418
m;121259;-41412;13804;60321
m;121270;-41427;13809;60996
m;121280;-41441;13813;61744
m;121291;-41457;13819;61231
m;121302;-41472;13824;60419
m;121313;-41487;13829;60461
m;121324;-41502;13834;61172
m;121334;-41516;13838;60242
m;121346;-41532;13844;59912
m;121357;-41547;13849;59223
m;121367;-41562;13854;59517
m;121377;-41576;13858;59514
m;121389;-41592;13864;58762
m;121400;-41607;13869;57547
m;121411;-41622;13874;56385
m;121422;-41637;13879;57448
m;121433;-41651;13883;57208
m;121444;-41667;13889;56085
m;121454;-41682;13894;55982
m;121464;-41697;13899;56983
m;121475;-41712;13904;58117
m;121485;-41726;13908;59673
m;121497;-41742;13914;61158
m;121507;-41756;13918;63336
m;121519;-41772;13924;65155
m;121530;-41787;13929;66415
m;121540;-41802;13934;66005
m;121550;-41817;13939;66291
m;121561;-41831;13943;67597
m;121573;-41847;13949;65731
m;121584;-41862;13954;65230
m;121595;-41877;13959;64971
m;121606;-41891;13963;65388
m;121617;-41907;13969;65426
m;121628;-41922;13974;64075
m;121638;-41937;13979;64688
m;121649;-41952;13984;63031
m;121659;-41966;13988;62301
m;121671;-41982;13994;61757
m;121682;-41997;13999;59881
m;121693;-42011;14003;60137
m;121704;-42027;14009;60773
m;121715;-42042;14014;59794
m;121725;-42057;14019;58393
m;121736;-42072;14024;57752
m;121746;-42086;14028;57975
m;121758;-42102;14034;58263
m;121768;-42116;14038;59350
m;121780;-42132;14044;58828
m;121791;-42147;14049;59181
m;121802;-42162;14054;58223
m;121812;-42176;14058;58490
m;121824;-42192;14064;58773
m;121834;-42207;14069;58321
m;121845;-42222;14074;57605
m;121857;-42237;14079;57946
m;121868;-42252;14084;58133
m;121878;-42266;14088;59025
m;121889;-42282;14094;60553
m;121900;-42297;14099;59784
m;121910;-42312;14104;59787
m;121920;-42327;14109;62067
m;121930;-42341;14113;62497
m;121943;-42357;14119;61924
m;121954;-42372;14124;62395
m;121965;-42387;14129;60933
m;121975;-42401;14133;61117
m;121987;-42417;14139;60400
m;121997;-42432;14144;59513
m;122007;-42446;14148;59083
m;122019;-42462;14154;59405
m;122031;-42477;14159;59376
m;122042;-42492;14164;59312
m;122052;-42506;14168;60175
m;122063;-42522;14174;60064
m;122075;-42537;14179;60292
m;122085;-42552;14184;61288
m;122095;-42566;14188;60129
m;122107;-42582;14194;59608
m;122119;-42597;14199;58880
m;122130;-42612;14204;59664
m;122141;-42627;14209;60325
m;122151;-42641;14213;61057
m;122163;-42657;14219;61572
m;122173;-42672;14224;61425
m;122183;-42686;14228;62782
m;122195;-42702;14234;62846
m;122207;-42717;14239;63890
m;122218;-42732;14244;64050
m;122228;-42746;14248;64306
m;122240;-42762;14254;63036
m;122251;-42777;14259;62680
m;122261;-42792;14264;62482
m;122271;-42807;14269;60725
m;122281;-42821;14273;60757
m;122294;-42837;14279;60516
m;122305;-42852;14284;60089
m;122316;-42867;14289;59639
m;122327;-42881;14293;60166
m;122338;-42897;14299;59427
m;122348;-42912;14304;59134
m;122358;-42927;14309;58488
m;122369;-42941;14313;58707
m;122381;-42957;14319;58899
m;122392;-42972;14324;59585
m;122403;-42987;14329;58978
m;122414;-43001;14333;59384
m;122425;-43017;14339;59952
m;122435;-43032;14344;59701
m;122445;-43047;14349;60343
m;122456;-43061;14353;61136
m;122468;-43077;14359;60746
m;122479;-43092;14364;61120
m;122489;-43106;14368;62537
m;122501;-43122;14374;61665
m;122512;-43137;14379;61823
m;122522;-43151;14383;62324
m;122533;-43167;14389;62480
m;122544;-43182;14394;62793
m;122555;-43197;14399;62348
m;122565;-43211;14403;62481
m;122577;-43227;14409;64111
m;122589;-43242;14414;64825
m;122600;-43257;14419;63695
m;122610;-43271;14423;63548
m;122621;-43287;14429;65057
m;122632;-43302;14434;65136
m;122643;-43317;14439;65829
m;122653;-43331;14443;65369
m;122665;-43347;14449;64968
m;122677;-43362;14454;65201
m;122688;-43377;14459;65552
m;122698;-43391;14463;64729
m;122710;-43407;14469;66645
m;122720;-43422;14474;67619
m;122731;-43437;14479;66477
m;122742;-43452;14484;66955
m;122753;-43466;14488;68031
m;122764;-43482;14494;69072
m;122775;-43497;14499;68727
m;122786;-43512;14504;67371
m;122797;-43527;14509;65874
m;122807;-43542;14514;64769
m;122817;-43556;14518;64289
m;122829;-43572;14524;63161
m;122841;-43587;14529;62828
m;122852;-43602;14534;62415
m;122862;-43616;14538;62708
m;122873;-43632;14544;62988
m;122884;-43647;14549;61518
m;122894;-43662;14554;61385
m;122904;-43677;14559;61783
m;122914;-43691;14563;62328
m;122927;-43707;14569;62292
m;122938;-43722;14574;62810
m;122948;-43736;14578;63079
m;122959;-43752;14584;63156
m;122970;-43767;14589;63404
m;122980;-43782;14594;63746
m;122990;-43796;14598;62097
m;123002;-43812;14604;61395
m;123014;-43827;14609;61643
m;123025;-43842;14614;61991
m;123036;-43857;14619;63466
m;123046;-43871;14623;62301
m;123058;-43887;14629;61782
m;123068;-43902;14634;61783
m;123078;-43917;14639;62008
m;123088;-43931;14643;60772
m;123101;-43947;14649;60825
m;123112;-43962;14654;62039
m;123123;-43977;14659;61846
m;123134;-43992;14664;60978
m;123145;-44006;14668;60402
m;123156;-44022;14674;60980
m;123166;-44037;14679;61499
m;123176;-44051;14683;61747
m;123189;-44067;14689;61347
m;123200;-44082;14694;61015
m;123211;-44097;14699;61503
m;123223;-44112;14704;61001
m;123233;-44126;14708;61027
m;123244;-44142;14714;61006
m;123254;-44157;14719;61066
m;123266;-44172;14724;61935
m;123277;-44187;14729;62484
m;123287;-44201;14733;63298
m;123298;-44217;14739;63332
m;123310;-44232;14744;63092
m;123321;-44247;14749;62543
m;123331;-44261;14753;62120
m;123342;-44277;14759;62358
m;123353;-44292;14764;63030
m;123363;-44306;14768;62439
m;123375;-44322;14774;61566
m;123386;-44337;14779;61478
m;123398;-44352;14784;62565
m;123409;-44367;14789;62847
m;123419;-44382;14794;61827
m;123429;-44396;14798;62176
m;123441;-44412;14804;61691
m;123452;-44427;14809;61220
m;123463;-44442;14814;60975
m;123474;-44457;14819;59818
m;123485;-44471;14823;59339
m;123496;-44487;14829;59355
m;123506;-44502;14834;59413
m;123516;-44517;14839;57584
m;123527;-44531;14843;57621
m;123539;-44547;14849;58226
m;123550;-44562;14854;57903
m;123561;-44577;14859;58674
m;123573;-44592;14864;59190
m;123584;-44607;14869;59032
m;123593;-44621;14873;58952
m;123604;-44637;14879;60148
m;123615;-44652;14884;60600
m;123626;-44667;14889;60846
m;123636;-44681;14893;62759
m;123649;-44697;14899;62642
m;123660;-44712;14904;64172
m;123671;-44727;14909;64577
m;123681;-44741;14913;65144
m;123693;-44757;14919;64868
m;123703;-44772;14924;64856
m;123713;-44786;14928;64815
m;123725;-44802;14934;64440
m;123737;-44817;14939;66031
m;123748;-44832;14944;64947
m;123758;-44846;14948;64841
m;123769;-44862;14954;64736
m;123780;-44877;14959;63644
m;123790;-44892;14964;63452
m;123801;-44907;14969;63947
m;123811;-44921;14973;62425
m;123824;-44937;14979;61955
m;123835;-44952;14984;63815
m;123846;-44967;14989;63413
m;123856;-44981;14993;63538
m;123868;-44997;14999;63085
m;123878;-45012;15004;62846
m;123888;-45027;15009;61819
m;123899;-45042;15014;60700
m;123910;-45056;15018;60183
m;123922;-45072;15024;59626
m;123932;-45086;15028;59538
m;123943;-45102;15034;60732
m;123954;-45117;15039;62710
m;123964;-45132;15044;61635
m;123974;-45146;15048;60289
