m;millis;step_ha;step_la;load
m;239700;-203899;67966;55553
m;239711;-203914;67971;55732
m;239721;-203929;67976;56492
m;239732;-203944;67981;56424
m;239744;-203959;67986;55464
m;239755;-203974;67991;56133
m;239766;-203989;67996;55777
m;239776;-204004;68001;54700
m;239787;-204019;68006;55522
m;239798;-204034;68011;54966
m;239809;-204049;68016;55919
m;239820;-204064;68021;56389
m;239832;-204079;68026;56711
m;239843;-204094;68031;56966
m;239853;-204109;68036;56505
m;239863;-204124;68041;57044
m;239875;-204139;68046;57238
m;239886;-204154;68051;56987
m;239897;-204169;68056;57456
m;239908;-204184;68061;57581
m;239920;-204199;68066;58863
m;239930;-204214;68071;60763
m;239940;-204228;68076;61277
m;239951;-204243;68081;60721
m;239963;-204258;68086;62422
m;239973;-204273;68091;62183
m;239983;-204288;68096;62179
m;239994;-204303;68101;62086
m;240006;-204318;68106;61327
m;240017;-204333;68111;60489
m;240028;-204348;68116;60358
m;240038;-204363;68121;60479
m;240049;-204378;68126;60621
m;240060;-204393;68131;60439
m;240071;-204408;68136;60234
m;240082;-204423;68141;58992
m;240094;-204438;68146;58531
m;240104;-204453;68151;57241
m;240114;-204468;68156;57306
m;240125;-204483;68161;57641
m;240136;-204497;68165;56265
m;240147;-204512;68170;55546
m;240157;-204527;68175;55972
m;240167;-204542;68180;56586
m;240179;-204557;68185;55693
m;240190;-204572;68190;56181
m;240201;-204587;68195;56568
m;240212;-204602;68200;56499
m;240223;-204617;68205;56848
m;240233;-204632;68210;56680
m;240243;-204647;68215;56932
m;240254;-204662;68220;56923
m;240266;-204677;68225;57673
m;240277;-204692;68230;57263
m;240288;-204707;68235;57188
m;240299;-204722;68240;56357
m;240309;-204737;68245;56432
m;240320;-204752;68250;57126
m;240331;-204767;68255;57034
m;240343;-204782;68260;56904
m;240354;-204797;68265;57185
m;240365;-204812;68270;56631
m;240375;-204827;68275;57385
m;240386;-204842;68280;58439
m;240397;-204857;68285;59202
m;240407;-204871;68290;59183
m;240417;-204886;68295;59628
m;240428;-204901;68300;59353
m;240438;-204916;68305;59382
m;240449;-204931;68310;59914
m;240460;-204946;68315;59629
m;240472;-204961;68320;60570
m;240483;-204976;68325;60746
m;240493;-204991;68330;61129
m;240503;-205006;68335;61348
m;240515;-205021;68340;61083
m;240526;-205036;68345;61596
m;240537;-205051;68350;62287
m;240548;-205066;68355;61391
m;240560;-205081;68360;60324
m;240570;-205096;68365;60161
m;240580;-205111;68370;60209
m;240591;-205126;68375;60393
m;240603;-205141;68380;60117
m;240614;-205156;68385;59161
m;240625;-205171;68390;58366
m;240635;-205186;68395;58610
m;240646;-205201;68400;59033
m;240656;-205216;68405;58459
m;240667;-205231;68410;56438
m;240678;-205246;68415;56760
m;240689;-205260;68420;57075
m;240699;-205275;68425;56729
m;240710;-205290;68430;56785
m;240721;-205305;68435;56841
m;240733;-205320;68440;56873
m;240744;-205335;68445;56574
m;240754;-205350;68450;56467
m;240764;-205365;68455;56177
m;240776;-205380;68460;56871
m;240787;-205395;68465;56944
m;240798;-205410;68470;56245
m;240809;-205425;68475;56017
m;240821;-205440;68480;56537
m;240831;-205455;68485;56064
m;240842;-205470;68490;55713
m;240854;-205485;68495;56619
m;240865;-205500;68500;55705
m;240876;-205515;68505;55421
m;240886;-205529;68509;55957
m;240898;-205544;68514;56586
m;240909;-205559;68519;57953
m;240920;-205574;68524;58003
m;240931;-205589;68529;57774
m;240942;-205604;68534;58005
m;240952;-205619;68539;57641
m;240963;-205634;68544;58088
m;240974;-205649;68549;57981
m;240986;-205664;68554;57934
m;240997;-205679;68559;59043
m;241008;-205694;68564;60136
m;241018;-205709;68569;60995
m;241029;-205724;68574;61975
m;241040;-205739;68579;61423
m;241051;-205754;68584;61256
m;241062;-205769;68589;60827
m;241074;-205784;68594;61171
m;241085;-205799;68599;59933
m;241095;-205814;68604;59189
m;241105;-205829;68609;59604
m;241117;-205844;68614;59417
m;241128;-205859;68619;58904
m;241139;-205874;68624;58713
m;241150;-205889;68629;59515
m;241161;-205903;68634;58555
m;241172;-205918;68639;59286
m;241183;-205933;68644;59712
m;241195;-205948;68649;59961
m;241206;-205963;68654;59302
m;241216;-205978;68659;58530
m;241226;-205993;68664;58211
m;241238;-206008;68669;57855
m;241249;-206023;68674;57873
m;241260;-206038;68679;56788
m;241271;-206053;68684;56349
m;241283;-206068;68689;56210
m;241293;-206083;68694;56691
m;241303;-206098;68699;56575
m;241314;-206113;68704;55946
m;241326;-206128;68709;56058
m;241337;-206143;68714;55603
m;241348;-206158;68719;55085
m;241358;-206173;68724;55253
m;241369;-206188;68729;56056
m;241379;-206203;68734;56396
m;241390;-206218;68739;56241
m;241401;-206233;68744;56393
m;241413;-206248;68749;57746
m;241424;-206263;68754;57764
m;241434;-206278;68759;58346
m;241444;-206292;68764;57931
m;241456;-206307;68769;58569
m;241467;-206322;68774;58852
m;241478;-206337;68779;58870
m;241488;-206352;68784;59173
m;241500;-206367;68789;59700
m;241511;-206382;68794;59862
m;241522;-206397;68799;59978
m;241533;-206412;68804;60128
m;241545;-206427;68809;59826
m;241555;-206442;68814;59575
m;241565;-206457;68819;60081
m;241576;-206472;68824;60308
m;241588;-206487;68829;60124
m;241599;-206502;68834;59872
m;241610;-206517;68839;60450
m;241620;-206532;68844;60577
m;241631;-206547;68849;59874
m;241641;-206561;68853;60008
m;241652;-206576;68858;58988
m;241662;-206591;68863;58402
m;241673;-206606;68868;58003
m;241684;-206621;68873;59446
m;241695;-206636;68878;60047
m;241707;-206651;68883;59609
m;241718;-206666;68888;60740
m;241729;-206681;68893;60047
m;241739;-206696;68898;59795
m;241750;-206711;68903;59059
m;241761;-206726;68908;58741
m;241772;-206741;68913;58558
m;241783;-206756;68918;58436
m;241795;-206771;68923;57887
m;241806;-206786;68928;58020
m;241816;-206801;68933;57761
m;241826;-206816;68938;57247
m;241838;-206831;68943;58240
m;241849;-206846;68948;58364
m;241860;-206861;68953;57735
m;241871;-206876;68958;57199
m;241882;-206891;68963;56634
m;241892;-206906;68968;56581
m;241903;-206921;68973;56673
m;241913;-206935;68978;57585
m;241925;-206950;68983;56533
m;241935;-206965;68988;56683
m;241945;-206980;68993;56717
m;241956;-206995;68998;57145
m;241968;-207010;69003;58312
m;241979;-207025;69008;58074
m;241990;-207040;69013;57675
m;242001;-207055;69018;56987
m;242012;-207070;69023;57387
m;242022;-207085;69028;58013
m;242033;-207100;69033;57480
m;242044;-207115;69038;57284
m;242056;-207130;69043;57930
m;242067;-207145;69048;58353
m;242077;-207160;69053;57855
m;242087;-207175;69058;58660
m;242098;-207190;69063;59809
m;242109;-207205;69068;59017
m;242120;-207220;69073;58521
m;242131;-207235;69078;58482
m;242143;-207250;69083;57486
m;242153;-207265;69088;57029
m;242163;-207280;69093;57082
m;242174;-207295;69098;57971
m;242186;-207310;69103;58507
m;242196;-207324;69108;59329
m;242206;-207339;69113;60531
m;242216;-207354;69118;59868
m;242228;-207369;69123;61611
m;242239;-207384;69128;62259
m;242250;-207399;69133;62844
m;242262;-207414;69138;63075
m;242272;-207429;69143;62684
m;242282;-207444;69148;61915
m;242293;-207459;69153;61700
m;242305;-207474;69158;61814
m;242316;-207489;69163;61431
m;242327;-207504;69168;61586
m;242337;-207519;69173;60908
m;242348;-207534;69178;61130
m;242359;-207549;69183;61152
m;242370;-207564;69188;60772
m;242381;-207579;69193;60116
m;242392;-207593;69197;59252
m;242403;-207608;69202;58564
m;242414;-207623;69207;57737
m;242425;-207638;69212;55978
m;242437;-207653;69217;55797
m;242448;-207668;69222;55640
m;242458;-207683;69227;55248
m;242468;-207698;69232;54682
m;242480;-207713;69237;54908
m;242491;-207728;69242;54033
m;242502;-207743;69247;53809
m;242513;-207758;69252;53470
m;242525;-207773;69257;52189
m;242535;-207788;69262;52626
m;242545;-207803;69267;53410
m;242556;-207818;69272;54366
m;242568;-207833;69277;55064
