m;millis;step_ha;step_la;load
m;196665;-144854;48284;59846
m;196676;-144869;48289;59252
m;196687;-144884;48294;59882
m;196698;-144898;48299;59842
m;196709;-144913;48304;60100
m;196720;-144928;48309;60159
m;196731;-144943;48314;58866
m;196742;-144958;48319;59915
m;196752;-144973;48324;60730
m;196762;-144988;48329;60751
m;196773;-145003;48334;59914
m;196785;-145018;48339;59948
m;196796;-145033;48344;60599
m;196807;-145048;48349;61050
m;196817;-145063;48354;61824
m;196828;-145078;48359;61097
m;196839;-145093;48364;62060
m;196850;-145108;48369;61501
m;196861;-145123;48374;60524
m;196873;-145138;48379;61146
m;196884;-145153;48384;60684
m;196894;-145168;48389;59780
m;196904;-145183;48394;59298
m;196916;-145198;48399;59487
m;196927;-145213;48404;59159
m;196938;-145228;48409;59164
m;196950;-145243;48414;58973
m;196959;-145257;48419;58904
m;196970;-145272;48424;58493
m;196981;-145287;48429;58057
m;196993;-145302;48434;57751
m;197004;-145317;48439;56452
m;197014;-145332;48444;56001
m;197024;-145347;48449;56329
m;197036;-145362;48454;55826
m;197047;-145377;48459;56291
m;197058;-145392;48464;57208
m;197069;-145407;48469;57713
m;197080;-145422;48474;59067
m;197090;-145437;48479;59357
m;197101;-145452;48484;57996
m;197112;-145467;48489;59564
m;197124;-145482;48494;60005
m;197135;-145497;48499;60155
m;197145;-145512;48504;59490
m;197155;-145526;48508;58989
m;197167;-145541;48513;59317
m;197178;-145556;48518;59125
m;197189;-145571;48523;59277
m;197199;-145586;48528;60439
m;197210;-145601;48533;60376
m;197221;-145616;48538;60262
m;197232;-145631;48543;60425
m;197243;-145646;48548;61152
m;197255;-145661;48553;62110
m;197265;-145676;48558;61132
m;197275;-145691;48563;60861
m;197286;-145706;48568;60106
m;197298;-145721;48573;60552
m;197309;-145736;48578;60408
m;197320;-145751;48583;59797
m;197331;-145766;48588;60567
m;197342;-145781;48593;60016
m;197352;-145796;48598;59498
m;197363;-145811;48603;60441
m;197374;-145826;48608;61594
m;197386;-145841;48613;61059
m;197397;-145856;48618;59881
m;197408;-145871;48623;59551
m;197419;-145886;48628;60755
m;197429;-145900;48633;61026
m;197440;-145915;48638;59978
m;197451;-145930;48643;60818
m;197462;-145945;48648;61055
m;197472;-145960;48653;61260
m;197483;-145975;48658;61796
m;197494;-145990;48663;61475
m;197506;-146005;48668;61189
m;197517;-146020;48673;61912
m;197528;-146035;48678;61547
m;197538;-146050;48683;62105
m;197549;-146065;48688;61652
m;197560;-146080;48693;59813
m;197571;-146095;48698;58408
m;197582;-146110;48703;58216
m;197594;-146125;48708;56720
m;197605;-146140;48713;56223
m;197615;-146155;48718;57066
m;197625;-146170;48723;57257
m;197637;-146185;48728;57381
m;197648;-146200;48733;58636
m;197659;-146215;48738;58652
m;197670;-146230;48743;57682
m;197681;-146245;48748;57995
m;197691;-146259;48753;58366
m;197702;-146274;48758;58121
m;197713;-146289;48763;58477
m;197725;-146304;48768;58381
m;197735;-146319;48773;58063
m;197745;-146334;48778;59462
m;197756;-146349;48783;59579
m;197768;-146364;48788;60670
m;197779;-146379;48793;60987
m;197790;-146394;48798;62362
m;197800;-146409;48803;63388
m;197811;-146424;48808;63303
m;197822;-146439;48813;63092
m;197833;-146454;48818;62834
m;197844;-146469;48823;62804
m;197856;-146484;48828;63964
m;197866;-146499;48833;64018
m;197876;-146514;48838;63751
m;197886;-146528;48842;63531
m;197898;-146543;48847;63022
m;197908;-146558;48852;63518
m;197918;-146573;48857;63517
m;197928;-146588;48862;63696
m;197940;-146603;48867;63116
m;197951;-146618;48872;62251
m;197962;-146633;48877;62090
m;197974;-146648;48882;62766
m;197984;-146663;48887;62117
m;197994;-146678;48892;61588
m;198005;-146693;48897;61309
m;198017;-146708;48902;60651
m;198028;-146723;48907;60773
m;198039;-146738;48912;61100
m;198050;-146753;48917;60918
m;198061;-146768;48922;60705
m;198071;-146783;48927;60572
m;198082;-146798;48932;60071
m;198093;-146813;48937;60049
m;198105;-146828;48942;60501
m;198116;-146843;48947;60046
m;198126;-146858;48952;59008
m;198136;-146873;48957;58462
m;198147;-146887;48962;58346
m;198158;-146902;48967;58590
m;198169;-146917;48972;59008
m;198179;-146932;48977;59412
m;198190;-146947;48982;60627
m;198201;-146962;48987;60629
m;198212;-146977;48992;61458
m;198223;-146992;48997;62750
m;198235;-147007;49002;62145
m;198246;-147022;49007;61873
m;198256;-147037;49012;62071
m;198266;-147052;49017;62503
m;198278;-147067;49022;62197
m;198289;-147082;49027;62478
m;198300;-147097;49032;62165
m;198311;-147112;49037;62886
m;198322;-147127;49042;62896
m;198332;-147142;49047;62175
m;198343;-147157;49052;60361
m;198354;-147172;49057;60564
m;198366;-147187;49062;60761
m;198377;-147202;49067;59731
m;198388;-147217;49072;58598
m;198398;-147232;49077;59400
m;198409;-147246;49082;59852
m;198420;-147261;49087;59420
m;198431;-147276;49092;58739
m;198441;-147291;49097;58075
m;198452;-147306;49102;57419
m;198463;-147321;49107;57812
m;198474;-147336;49112;58850
m;198486;-147351;49117;58508
m;198497;-147366;49122;57460
m;198508;-147381;49127;58289
m;198518;-147396;49132;58761
m;198529;-147411;49137;58801
m;198540;-147426;49142;58734
m;198551;-147441;49147;59432
m;198562;-147456;49152;59680
m;198574;-147471;49157;59291
m;198584;-147486;49162;59351
m;198594;-147501;49167;60347
m;198604;-147515;49171;60599
m;198616;-147530;49176;60312
m;198626;-147545;49181;61171
m;198636;-147560;49186;60584
m;198647;-147575;49191;60100
m;198659;-147590;49196;60592
m;198670;-147605;49201;60763
m;198681;-147620;49206;60372
m;198692;-147635;49211;60369
m;198703;-147650;49216;61255
m;198713;-147665;49221;60059
m;198724;-147680;49226;59294
m;198735;-147695;49231;59535
m;198747;-147710;49236;60034
m;198758;-147725;49241;60542
m;198768;-147740;49246;60417
m;198778;-147755;49251;60862
m;198789;-147770;49256;61045
m;198800;-147785;49261;61306
m;198811;-147800;49266;61052
m;198822;-147815;49271;61200
m;198834;-147830;49276;60847
m;198844;-147845;49281;61046
m;198854;-147860;49286;60694
m;198864;-147874;49291;60196
m;198876;-147889;49296;60336
m;198887;-147904;49301;60226
m;198897;-147919;49306;59937
m;198907;-147934;49311;59414
m;198919;-147949;49316;58751
m;198930;-147964;49321;58440
m;198941;-147979;49326;56798
m;198952;-147994;49331;56551
m;198963;-148009;49336;57670
m;198973;-148024;49341;58466
m;198983;-148039;49346;58132
m;198994;-148054;49351;58710
m;199006;-148069;49356;59035
m;199017;-148084;49361;59728
m;199028;-148099;49366;60219
m;199038;-148114;49371;61079
m;199049;-148129;49376;60964
m;199060;-148144;49381;60726
m;199071;-148159;49386;60843
m;199083;-148174;49391;60888
m;199094;-148189;49396;61515
m;199105;-148204;49401;61665
m;199115;-148219;49406;61544
m;199126;-148234;49411;61801
m;199136;-148248;49416;63018
m;199147;-148263;49421;63878
m;199157;-148278;49426;63388
m;199168;-148293;49431;62011
m;199179;-148308;49436;60267
m;199190;-148323;49441;59772
m;199201;-148338;49446;60010
m;199213;-148353;49451;58796
m;199223;-148368;49456;58467
m;199233;-148383;49461;58026
m;199244;-148398;49466;58659
m;199256;-148413;49471;58084
m;199267;-148428;49476;57872
m;199278;-148443;49481;58767
m;199289;-148458;49486;59079
m;199300;-148473;49491;58399
m;199310;-148488;49496;56961
m;199321;-148503;49501;56674
m;199331;-148517;49505;56263
m;199342;-148532;49510;56776
m;199352;-148547;49515;57299
m;199363;-148562;49520;57265
m;199374;-148577;49525;58885
m;199386;-148592;49530;58259
m;199397;-148607;49535;58338
m;199407;-148622;49540;58720
m;199417;-148637;49545;58584
m;199428;-148652;49550;58365
m;199439;-148667;49555;57545
m;199450;-148682;49560;58403
m;199461;-148697;49565;58487
m;199473;-148712;49570;59085
m;199483;-148727;49575;59638
m;199493;-148742;49580;59337
m;199504;-148757;49585;58801
m;199516;-148772;49590;57518
m;199527;-148787;49595;58067
m;199538;-148802;49600;58259
m;199549;-148817;49605;57446
m;199560;-148832;49610;56865
m;199570;-148847;49615;56217
m;199581;-148862;49620;56297
m;199591;-148876;49625;56893
m;199603;-148891;49630;56594
m;199613;-148906;49635;54952
m;199623;-148921;49640;56183
m;199634;-148936;49645;57833
